,questions,answers
0,Q.1. What policies were adopted by Indian government to remove food insecurity?,"Ans. After Independence, Indian policy makers adopted all measures to achieve self sufficiency in food grains, for that a new strategy of ‘Green Revolution’ was introduced to increase production of wheat and rice in our country."
1,Q.2. How does FCI purchase grains from the farmers?,Ans. (i) The Minimum Support Price (MSP) is declared by the government every year before the sowing season to provide incentives to the farmers for raising the production of these crops. (ii) The purchased foodgrains are stored in granaries.
2,Q.3. Which important food intervention programmes were introduced by Indian government after NSSO report?,Ans. (i) Public Distribution System – for foodgrains. (ii) Integrated Child Development Service – in 1975 on experimental basis. (iii) Food for Work – introduced in 1977-78.
3,Q.4. Give some important cooperatives running successfully.,"Ans. (i) In Delhi, Mother Dairy is making efforts in providing milk and vegetables to the consumers at controlled rates decided by the government of Delhi. (ii) Amul is a successful cooperative in milk and milk products from Gujarat."
4,Q.5. What is the contribution of Grain Banks?,Ans. (i) ADS tried to set up Grain Banks in Maharashtra to facilitate replication through other NGOs and to influence the Government policy on food security. (ii) These are paying rich dividends. (iii) It has been acknowledged as a successful and innovative food security intervention.
5,Q.6. What does ‘food security’ mean? On what factors does food security of a country depend? ,"Ans. Food security means availability, accessibility and affordability of food for all people at all times. It means something more than getting two square meals. Food security depends on: (i) The Public Distribution System. (ii) The government acts at times when this security is threatened."
6,Q.7. What are the dimensions of ‘food security’?,Ans. The dimensions of food security are: (i) Availability of food: It is the food production within the country including food imports and previous year stock of food in government granaries. (ii) Accessibility: This means food within the reach of every person. (iii) Affordability: This means whether the individual has enough money to buy sufficient and nutritious food.
7,Q.8. Why do we need ‘food security’?,"Ans. Food security is needed because: (i) The poorest section of the society might be food insecure most of the times. (ii) People above the poverty line might also be food insecure when the country faces a national disaster or calamity like an earthquake, drought, flood, tsunami, etc. (iii) There can also be a widespread failure of crops causing famines, etc."
8,Q.9. How is food security affected during a calamity?,"Ans. (i) Due to a natural calamity, total production of food grains decreases. (ii) It creates a shortage of food in the affected area. (iii) Due to shortage of food, the prices go up. (iv) At higher prices, some people cannot afford to buy food. (v) If such a calamity occurs in a widespread area, it may cause a situation of starvation. (vi) A massive situation of starvation might turn into a famine. "
9,Q.10. What is a ‘famine’? Which states in India are affected by famines?,"Ans. A famine is characterised by widespread deaths due to starvation and epidemics caused by forced use of contaminated water or decaying food and loss of body resistance due to weakening from starvation: (i) The most devastating famine that occurred in India was the Famine of Bengal in 1943. This famine killed 30 lakh people in the province of Bengal. (ii) Even today, there are places like Kalahandi and Kashipur in Odisha, where famine-like conditions have been existing for many years and starvation deaths have also been reported. (iii) Starvation deaths are also reported in Baran district of Rajasthan, Palamau district of Jharkhand and many other remote areas during the recent years."
