,questions,answers
0,"Q. 1. Highlight the social changes in Britain which led to an increase in women readers.  [Board Term 1, 2015 Set-6AP67LB]","Ans. (i) As the middle classes became more affluent, women got more leisure time to read and write novels. (ii) Novels began to explore the world of women, their emotions, identities, experiences and problems. (iii) Domestic life became an essential subject of novels-a field women had an authority to speak about. (CBSE Marking Scheme, 2015) 1 × 3=3"
1,"Q. 2. Describe the theme of Charlotte Bronte’s novels, giving an example.  [Board Term 1, 2015 Set-C5JWEVD]  3 marks each","Ans. (i) Charlotte Bronte dealt with women who broke established norms of society before adjusting to them. Such stories allowed women readers to sympathise with rebellious actions. (ii) In Charlotte Bronte's Jane Eyre, Published in 1874, young Jane is shown as independent and assertive. While girls of her time were expected to be quiet and well behaved, Jane at the age of ten protests against the hypocrisy of her elders with startling bluntness. (iii) She tells her Aunt who is always unkind to her : 'People think you a good women, but you are bad... You are deceitful! I will never call you aunt as long as live.'  (CBSE Marking Scheme, 2015) 1 × 3=3  NOVELS, SOCIETY AND HISTORY "
2,"Q. 3. Explain how novel reading became a popular source of pleasure in India.  [Board Term 1, 2015, Set-C5JWEVD]","Ans. (i) In India, novels became a popular medium of entertainment among middle class. (ii) The circulation of printed books allowed people to amuse themselves in new ways. (iii) Picture books were translated in other languages. (iv) Popular songs composed on contemporary events. (v) Stories in newspaper and magazine offered new forms of entertainment. (Any there)  (CBSE Marking Scheme, 2015) 3"
3,"Q. 4. How did access to books create a new culture of reading ? Examine any 3 points.  [Board Term 1, DDE-2015, Set-M]","Ans. (i) The worlds created by novels were absorbing and believable, and seemingly real. (ii) While reading novels, the reader was transported to another person’s world, and began looking at life as it was experienced by the characters of the novel. (iii) Besides, novels allowed individuals the pleasure of reading in private, as well as the joy of publicly reading or discussing stories with friends or relatives. 1×3=3"
4,"Q. 5. How does Daniel Defoe’s ‘Robinson Crusoe’ justify colonialism ? Explain. [Board Term 1, KVS-2014, 2012 (51), 2011 (5800 11, 16, 18, 37, 44)] Or 		Describe the role of early novels with the help of an example that they promoted colonialism in Europe. [Board Term 1, 2012 (64)] Or 		How did the novels written in the 18th century glorify colonization ? [Board Term 1, 2012 (47)]","Ans. (i) Writing of novels and colonizing the world started simultaneously in Europe. (ii) These novels glorified colonialism. For example, the hero of Daniel Defoe’s Robinson Crusoe is an adventurer and slave trader. Shipwrecked on an island, he treats the coloured people as inferior. He rescues a native and renames him as ‘Friday’ and tries to change him culturally. His behaviour was not seen as unacceptable. (iii) Most of the writers and readers believed that the colonized people were primitive and barbaric and the colonial rule was essential to civilize them. 1×3=3 (CBSE Marking Scheme, 2012)"
5,"Q. 6. On which issue and what did Charles Dickens wrote in his novel ‘Hard Times’ ? Describe.  [Board Term 1, DDE-2014] Or 		Explain any three aspects highlighted by Charles Dicknes in his novel ‘Hard Times’.  [Board Term 1, 2012 (40)]  [ 53","Ans. Dickens wrote about : (i) Europe in the industrial age. (ii) Terrible effects of industrialization on the lives of people. (iii) Terrible conditions under industrial capitalism. (CBSE Marking Scheme, 2012) 1×3=3"
6,"Q. 7. “The novels bring together many cultures.” Justify the statement. (Board Term 1, NCT-2014) Or 		“The novels bring together many cultures.” Support the statement with suitable points.  [Board Term 1, 2011 (5800 18, 30, 36)]","Ans. (i) By coming closer to different spoken languages of the people, the novel produces the sense of a shared world between diverse people in a nation. (ii) Novels may combine classical languages and languages of the streets and make them all a part of Vernaculars. 1½+1½=3"
7,"Q. 8. How did serialization of novels increased the popularity of novel and magazines ?  [Board Term 1, 2013 (553K), 2012 (35)]","Ans. (i) In 1836, Charles Dicken’s Pickwick Papers were serialized in a magazine. (ii) Magazines were attractive and cheaper since they were illustrated. (iii) Serialization of novels allowed the readers to enjoy suspense and discuss the characters for weeks in the anticipation of next plot of the story. (iv) Serialization of novels not only increased the circulation of magazines but also made novels more popular. (Any three) 1×3=3 (CBSE Marking Scheme, 2013)"
8,"Q. 9. What did G.A. Henry write about in his novels which attracted the young ? 			 [Board Term 1, 2012 (55), 2011 (5800 12, 18, 36)]","Ans. (i) G.A. Henry’s historical adventure novels for boys were widely popular during the height of British empire. (ii) They created excitement and adventure of conquering strange lands. His stories were set in Mexico, Alexandria and Siberia. (iii) His novels were always about young boys who witnessed grand historical events. (CBSE Marking Scheme, 2012) 1×3=3"
9,"Q. 10. How did Jane Austen portray the women of the 19th century in her novels ? 				 [Board Term 1, 2012 (36), 2011 (5800 27, 40)]","Ans. (i) Jane Austen’s novel gives us a glimpse of the world of women in rural society in the early nineteenth century. (ii) Her novel makes us think about a society which encouraged women to look for good marriages and wealthy or propertied husbands. (iii) In the novel ‘Pride and Prejudice’, Jane Austen portrays the female characters as pre-occupied with marriage and money and states ‘a single man in possession of a good fortune, must be in want of a wife'. 1×3=3 (CBSE Marking Scheme, 2012)  54 ]  Oswaal CBSE (CCE) Question Bank (Term-1), SOCIAL SCIENCE, Class – 10 "
10,"Q. 11. Differentiate between the novels written by Charlotte Bronte and the novels written by Jane Austen ? [Board Term 1, 2012 (34)]","Ans. Jane Austen : Her novels give us a glimpse of the women’s world in refined rural society in the early 19th century Britain. It portrays a society which encourages women to look for a wealthy husband. Characters of her novel ‘Pride and Prejudice’ are preoccupied with marriage and money. 		Charlotte Bronte : Her novels portrayed women who broke established norms of the society before adjusting to them. This won the sympathy of women readers. Jane, a character in Jane Eyre, was shown as a quite assertive and independent character who protested against the hypocracy of her elders. 1½+1½=3  (CBSE Marking Scheme, 2012)"
11,"Q. 12. Why were children prevented from reading novels ? Explain three valid reasons.  [Board Term 1, 2012 (67)]","Ans.		Children were prevented from reading novels because : (i) Children would get carried away from their real surroundings into an imaginary world. (ii) It was feared that children would stray away from normal, disciplined life and would become rebels. (iii) The novel would have immoral influences on children and they would become corrupt.  (CBSE Marking Scheme, 2012) 1×3=3"
12,"Q. 13. Describe three measures adopted to make the novels more accessible to the people in eighteenth century Europe. [Board Term 1, 2012 (68)]","Ans.		Measures adopted to make novels accessible to the people : (i) Introduction of circulating libraries. (ii) Hiring out novels by the hour. (iii) Technological improvements in printing reduced the price of novels. 1×3=3 (CBSE Marking Scheme, 2012)"
13,"Q. 14. Why did Henry Fielding, a novelist of the early 18th century, claim that he was founder of a new province of writing where he could make his own laws ? Explain. [Board Term 1, 2012 (62)]","Ans. (i) Readership for printed books grew and earnings of authors increased. (ii) This freed them from financial dependence on the patronage of aristocrats and gave them independence to experiment with different literacy styles. (iii) The novels allowed flexibility in the form of writing. Hence, Henry Fielding remarked so. (CBSE Marking Scheme, 2012) 1×3=3"
14,"Q. 15. Name one famous women novelist in the 19th century England. Describe the different ways in which women novelists portrayed women.  [Board Term 1, 2012 (38)]","Ans. (i) Jane Austen : Pride and Prejudice (ii) Charlotte Bronte’s : Jane Eyre (Any one)  (a) They encouraged women to look for good marriages and find wealthy or propertied husbands.  (b) They also wrote about women who broke the established norms of society. (CBSE Marking Scheme, 2012) 1×3=3"
15,"Q. 16. Distinguish between Epistolary and Serialised types of novels with examples.  [Board Term 1, 2012 (37)]","Ans. (i) Epistolary novels were written in the forms of series of letters. Examples : Samuel Richardson’s-Pamela (ii) Serialised novels were written in a format of a story which was published in installments, i.e., each part in a new issue of journal. Example : Charles Dickens, Pickwick Papers. (CBSE Marking Scheme, 2012) 1½+1½=3"
16,"Q. 17. Elaborate upon the contribution of Charles Dickens in the field of novel writing.  [Board Term 1, 2012 (50)] Or 		Novels of Charles Dickens deal with which changes of the 19th century Britain ? Mention any three such changes. [Board Term 1, 2012 (56)] Or 		Which type of problems were highlighted by the novelist that the Charles Dickens in his novels ? Explain any two such problems.  [Broad Term 1, 2012 (50)]","Ans. (i) He wrote about the terrible effects of industrialization. (ii) He wrote about the pollution that the industrialization caused. (iii) Dickens criticized the greed for profits. (iv) He criticized the idea that human beings were treated as simple instruments of production. (v) He talked about the terrible conditions of urban life. (iv) He discussed about the exploitation of children/ orphans in ‘Oliver Twist’. (Any three) 1×3=3 (CBSE Marking Scheme, 2012) "
