,questions,answers
0,"Q. 1. What was ‘proto-industrialization’ ? Explain the importance of proto-industrialization. [Board Term-I, Term-I, 2016-17, CB4QHT1][DDE-2015, Set-M] [Board Term-I, 2014 , ] What is meant by Proto-industrialization ? Explain any four economic effects of the Proto-industrial  system. What is meant by Proto-industrialization ? How did it affect the rural peasants and artisans ? ","Ans. Proto-industrialization refers to the system of industries that existed in Europe before the arrival of modern machine run factories. 5 marks each Large scale industrial production took place for an international market. It was based in the countryside, not in factories. Effects :  Open fields were disappearing and and commons were being enclosed so common people had no alternative sources of income.  Many had small plots of land which could not provide work for all family members.  Merchants offered offered them advances for which they agreed.  They got a source of income which supplemented their shrinking income from cultivation. 1+4=5 "
1,Q. 2. Enumerate the features of the proto-industrial system.,"Ans.  It was a decentralised system of production .  Control on production was in the hands of merchants but goods were produced by a vast number of producers working in their family farms.  Whole family was involved in such a system.  Each merchant was controlling hundreds of workers.  By working for their merchants, workers could remain in the countryside and continue to cultivate their small plots."
2,"Q. 3. Explain, from where did the workers come and how did they get job in Industries in the early twentieth century ?","Ans.  As the news of employment spread, workers travelled great distances in the hope of work in the mills. For instance, from the United Provinces, they went to work in the textile mills of Bombay and in the jute mills of Calcutta.  Getting job was always difficult, even when mills multiplied and the demand for the workers increased. The numbers seeking work were always more than the job available.  Entry into the mills was also restricted. The actual possibility of getting a job depended on existing networks of friendship and personal relations.  Industrialists employed jobbers jobbers to get new recruits. Very often the jobber was an old and trusted worker. He got people from his village, ensured them job, helped them settle in the city and provided them with money in times of crisis.  The jobber became a person with some authority and power. He began demanding money and gift for his favour and controlling the lives of workers."
3,"Q. 4. Explain the process of industrialization in Britain during the nineteenth century. [Board Term-I, Term-I, , 2014] What were the principal features of industrializaA tion process of England in the 19th century ?",Ans.  Cotton industry grew rapidly followed by iron and steel industry.  Introduction of railways added to industrial growth.  New factories could not displace traditional industries.  Industries tried to improve their speed and quality of production.  Implementation of technology happened at a slow rate.
4,Q. 5. How did the Industrial Revolution in England affect Indian economy ?,"Ans. Effects of Industrial Revolution in England on Indian Economy :  Before the Industrial Industrial Revolution, India was a major producer of cotton and indigo, spices but after revolution it suffered a set back.  Industrial Revolution enabled England to produce more and more goods at cheaper rates. So they chose India as a vast market.  The Industrial Revolution threw the Indian artisans and handicrafts out of jobs.  Heavy duties were imposed on Indian goods."
5,"Q. 6. Why were the British industrialist not keen keen to introduce modern machinery in the nineteenth century ? Explain any five reasons. [Board Termerm-I, I,  2016-17]",Ans.  Seasonal demand of laboures in industries  Range of products could be produced only with hand looms  For certain products only human skill was required. preferred things produced by  Upper class society preferred hands.  Handmade products symbolised refinement of  class.
6,Q. 7. Describe any five major problems faced by new European merchants in setting up their industries in towns before the industrial revolution. ,"Ans.  Due to the expansion of world trade, the merchants wanted to expand their production. But trade and craft guilds were very powerful.  They could create money problems for the merchants in their town.  Rulers had granted different guilds and the monopoly rights to produce and trade in specific products. So merchants were handicapped in towns.  Guilds regulated competition and prices.  In the countryside, peasants peasants and artisans were were available for work. "
7,"Q. 8. Why did London city dwellers become rebellious during 19th century. [Board Term-I, Term-I, Set-6AP67LB, 2015]","Ans.  The vast mass of one room houses occupied by the poor were seen as a serious threat to public health.  Cities were overcrowded, badly ventilated, and lacked sanitation.  There were worries worries about fire hazards created created by poor housing.  There was a widespread widespread fear of social disorder, especially after the Russian Revolution in 1917.  Worker's mass housing schemes were planned to prevent the London’s poor from turning rebellious. "
8,Q. 9. “Getting a job in factories was always difficult in the 19th century.” Justify the statement comparing the case of England and India. ,"Ans.  England : The actual possibility of getting a job depended on existing network of friendship and kin relationship. A person was more likely to get a job if he had a friend or a relative working in the factory. Many who did not have connections had to wait for weeks spending nights under bridges or in the night shelters.  India : In India, the number of job seekers was always more than the jobs available. Industrialists usually employed jobbers, who usually were old and trusted workers to get new recruits. The jobber got people from his village, ensured them job and helped them settle in the city. Jobbers eventually began demanding money for the favours they showed and controlled the lives of workers. "
9,Q. 10. Why were were Victorian Victorian industrialists not interested interested to introduce mechanism in England ? Give any four reasons. Why did some industrialists in the 19th century Europe prefer hand labour over machines ?  Explain. Why could mechanical technology not replace human labour in Victorian Britain ? Explain. ,"Ans.  In Victorian Britain, there was no shortage of human labour, so industrialists had no problem of labour shortage or high wage costs. They did not want to introduce machines that got rid of human labour and required large capital investment.  In many industries the demand for labour was seasonal. Gas works and breweries were especially busy through the cold months. So they needed more workers to meet their peak demand. Book binders and printers, catering to X-mas demand, too needed extra hands before December.  A range of products could be produced only with hand labour. Machines were oriented to produce uniform standardised goods for a mass market. But the demand in the market was often for goods with intricate designs and specific shapes.  The aristocrats and bourgeoisie preferred things produced by hand in Victorian Britain. Hand-made products came to symbolise refinement and class.  Hand-made products were better finished, individually produced and carefully designed."
10,Q. 11. Describe the life of the workers in Victorian  Britain.,Ans.  Labour was in abundance. few.  Job opportunities were few.  Job seekers who came from from villages had to spend the night under bridges or in night shelters and they had no place to stay in the city. was seasonal in nature such as  Much of the work was book binding.  Wages were low and life was difficult when prices of goods in the city rose sharply.  Workers had to look for odd jobs when when they could not find proper employment in factories.  1×5=5
