,questions,answers
0,"Q. 1. In what ways were the novels in colonial India useful for both the colonizers as well as the nationalists ? [Board Term 1, 2015, Set-6AP67LB]","Ans. (i) Colonial administrators found vernacular novels a valuable source of information about native life and customs. (ii) New novels had descriptions about domestic life, people's dress, their religious worship, their beliefs and practices. (iii) Indians used novels as a medium to criticise the defects in their society and suggest remedies. (v) Through glorified account of the past, these novels helped in creating a sene of national pride among their readers. (Any three points)  		 (CBSE Marking Scheme, 2015) 1 × 3 = 3"
1,Q. 2. Who wrote the novel ‘Saraswativijayam’ ? Highlight any two messages given to the people through the novel ?,"Ans. Potheri : Kunjambu wrote Saraswativijayam in 1892.  The messages which the world got after reading this novel was : (i) Caste should be done away in the society. (ii) The book stresses the importance of education, maths, etc. 1+2"
2,"Q. 3. How did the historical novels in India try to create a sense of Pan-Indian belonging ?  [Board Term 1, 2014 (X30T4XE)] Or 		Analyse any three reasons for making the novels popular in India. [DDE-2015, Set-M] 3 marks each","Ans. (i) In Bengal many historical novels were about Marathas and Rajputs which produced a sense of a Pan-Indian belonging. (ii) They imagined the nation to be a full of adventure, heroism, romance and sacrifice. (iii) The imagined nation of the novel was so powerful that it could inspire actual political movements. 1×3=3"
3,"Q. 4. Describe the growth of Hindi novels from their origin to the period of excellence. 				[Board Term 1, School of Yavatmal, 2015, 2015, 2014 (X30T4XE)] Or 		Explain briefly the history of Hindi Novel from starting to excellence.  [Board Term 1, 2011 (5800 15, 35)]",Ans. (i) Bhartendu Harishchandra was the pioneer of modern Hindi literature but the first proper modern novel was written by Srinivas Das of Delhi. (ii) The writings of Devkinandan Khatri created a novel with reading public in Hindi. (iii) It was the writing of Premchand that the Hindi novel achieved excellence. 1×3=3
4,"Q. 5. How were the concerns of Oriyan Society depicted in the Oriyan novels of 19th century ?  [Board Term 1, 2015, Set-XOKG25B]","Ans. (i) The Oriya novel ‘Chaa Mana Atha Guntha’ written by noted novelist Fakir Mohan Senapati dealt with the question of land and its possession.  [ 57  NOVELS, SOCIETY AND HISTORY  (ii) This path breaking work showed that the novel could make the rural issues an important part of urban preoccupations. 1½ + 1½ = 3"
5,"Q. 6. Describe any three special features of novels written by the Malayalam writers Vaikkom Muhammad Bashir. [DDE-2015, Set-M] [Board Term 1, 2012 (48)]","Ans. (i) Vaikkom Muhammad Bashir, a noted Malayalam novelist represented the underprivileged class. (ii) He had little education and most of his writing was based on rich personal experience. (iii) His novels and short stories were written in ordinary language with humour. (iv) He wrote about Muslim households in great details and touched upon unconventional topics like poverty, insanity and life in prison. (Any three) (CBSE Marking Scheme, 2012) 1×3=3"
6,"Q. 7. Highlight any three contributions of novel to modern society.   [Board Term 1, 2014 (R9UJGYG), (WQ7FXWC)] ","Ans. (i) Over the course of its history in both the west and in India, the novel became part of the lives of different sections of people. (ii) Developments in print technologies helped to make it popular all over the world. (iii) Novels successfully produced a sense of sharing and promote an understanding of different people, different values and different communities. 1×3=3"
7,"Q. 8. Explain the issues raised by the Malayalam novel ‘Indulekha’. 			 [Board Term 1, 2014 (R9UJGYG), (WQ7FXWC)]","Ans. (i) Indulekha concerned the marriage practices of upper-caste Hindus in Kerala, especially the Nambuthiri Brahmins and the Nayars. (ii) It raised the issue of education and human values. (iii) The novel also described that the new young generation wanted new laws regarding marriage and property. 1×3=3"
8,"Q. 9. Name the first Hindi Modern novel which became a best seller. State reasons for its popularity.  [Board Term 1, 2014 (DDE) (KVS)] Or 		 Name the first Hindi Modern novel which became the best seller. Mention its main features.  [Board Term 1, 2012 (72)]","Ans. Chandrakanta, written by Devaki Nandan Khatri became the best seller. 		It became popular because :  Refer to Q. 19., Short Answer Type Questions.  1×3=3"
9,"Q. 10. Explain the contribution of Premchand in the field of novel writing. 		[Board Term 1, 2012 (53), 2011 (5800 12, 17, 18, 30,  37, 42, 44)] ","Ans. Premchand’s novels are filled with all kinds of powerful characters drawn from all levels of society. (i) His novels include characters such as aristocrats and landlords, middle level peasants and landless labourers, etc. The women characters are strong individuals. (ii) Drawn from various strata of society, his characters create a community based on democratic values. The central character of his novel ‘Rangbhoomi’, Surdas is a visually impaired beggar from a socalled ‘untouchable’ caste. (iii) Godan, Premchand’s best known work is an epic of Indian peasantry. 1×3=3 (CBSE Marking Scheme, 2012)"
