,questions,answers
0,Q. 1. “The development of nationalism did not come about only through wars and territorial expansion. Culture played an important role in creating the idea of the nation.” Elaborate upon the statement.  		“Culture had played an important role in the development of nationalism in Europe during eighteenth and nineteenth centuries.” Support the statement with examples.  			How did culture play an important role in creating the idea of the ‘nation’ in Europe ? Explain.  		Give three examples to show the influence of culture on the growth of nationalism in Europe. ,Ans. Refer to Ans. of Q. 2 Long Answer Type Questions.  1 × 3 = 3
1,Q. 2. “The decade of 1830 had brought great economic hardship in Europe.” Support the statement with arguements.  		Why the 1830’s were the years of great economic hardship in Europe ? Give three reasons. ,Ans. Refer to Ans. of Q.3 Long Answer Type Questions.  1 × 3 = 3
2,Q. 3. Define the term Romanticism. How did it facilitate the promotion of nationalist sentiment ?  How did Romanticism pave the way for Nationalism in Europe ? Explain. ,"Ans. Romanticism, a cultural movement developed a particular form of nationalists sentiments in the following ways :  Critical approach towards reason and science : Romantic artists criticized the glorification of reason and science and focused on emotions, intuitions and mystical feelings.  Folk culture as the spirit of the nation : Johann Gottfried Herder claimed that through folk songs, folk poetry and folk dances, the true spirit of nation could be popularised.  Emphasis on vernacular language : They gave emphasis on vernacular language to recover the national spirit and to carry the modern nationalist message to large audience who were mostly illiterate. "
3,Q. 4. How did a wave of economic nationalism strengthen the wider nationalist sentiment growing in Europe ? Explain. ,"Ans. Economic nationalism strengthened the wider nationalist sentiment.  In the economic sphere liberalisation stood for the freedom of markets and the abolition of state imposed restrictions on the movement of goods and capital.  There was a strong demand of the emerging middle classes. For example, the German speaking regions in the first half of the 19th century.  Napoleon’s administrative measures had created out of small principalities a confederation of 39 states. Each of these possessed its own currency, weights and measures.  Such conditions were viewed as obstacles to economic exchange and growth by the new commercial classes who argued for the creation of a unified economic territory allowing the unhindered movement of goods, people and capital.  The union abolished tariff barriers and reduced the number of currencies from over thirty to two.  The creation of network of railways further stimulated mobility, harnessing economic interest to national unification.  1 × 3 = 3"
4,Q. 5. How had revolutionaries spread their ideas in many European States after 1815 ? Explain with example. ,"Ans.  After 1815, many liberal nationalists went underground for the fear of repression like Giuseppe Mazzini, an Italian revolutionary who founded two underground societies; first Young Italy in Marseilles and then Young Europe in Berne. Following the footsteps of Mazzini, many secret societies were set up in Germany, France, Switzerland and Poland.  Romanticism was a cultural movement which sought to develop a particular form of nationalist sentiment. The Romantics used folk songs, folk poetry and folk dances to popularize the true spirit of the nation. For example; Karol Kurpinski celebrated the national struggle through his operas and music in Poland. He turned folk dances; like polonaise and mazurka into nationalist symbols.  Language also played an important role in developing nationalist sentiments. For example: It was mainly used as an instrument when Polish language was forced out of schools and the Russian language was imposed everywhere in Poland."
5,Q. 6. What were the effects of revolutionary upheaval in France in 1830 ? ,Ans. The effects of revolutionary upheaval in France in 1830 were :  The Bourbon dynasty which was restored in 1815 was overthrown by liberal revolutionaries.  A constitutional monarchy was installed with Louis Philippe as its head.  An uprising was seen in Brussels which led to Belgium breaking away from the United Kingdom of Netherlands. 
6,Q. 7. Describe the role of Giuseppe Mazzini as an Italian revolutionary. ,"Ans. The role of Giuseppe Mazzini as an Italian revolutionary :  He founded two secret societies – Young Italy in Marseilles and Young Europe in Berne.  Members of these societies were like-minded young men from Poland, France, Italy and German states.  Mazzini’s relentless opposition to monarchy and his vision of democratic republic frightened the conservatives."
7,Q. 8. What is the significance of 1848 for France and the rest of Europe ? What did the liberals demand ? ,"Ans. With many revolts like revolts of the poor, unemployed workers and starving peasants during 1848 in Europe, educated middle class of France also started a revolution for the abdication of the monarch and a republic based on universal male suffrage had been proclaimed. In other parts of Europe, men and women of the liberal middle classes combined their demands for constitutionalism with national unification. They took advantage of the growing popular unrest to push their demands for the creation of a nation state on parliamentary principles — a constitution, freedom of press and freedom of association. The issue of extending political rights to women was most controversial subject matter within the liberal movement in which large number of women had participated actively."
8,Q. 9. Explain the role of languages in developing the national sentiments in Europe. ,"Ans. Languages played an important role in developing the nationalist sentiments.  When Russia occupied Poland, the Polish language was banned, and it was replaced by the Russian language.  Many members of the clergy in Poland began to use language as a weapon of national resistance.  The use of Polish came to be seen as a symbol of the struggle against the Russian dominance. 1 × 3 = 3"
9,Q. 10. Examine the role of women in the nationalist struggles of Europe. ,"Ans.  A large number of women had participated in the liberal and national movements in Europe.  Women formed their own political associations.  Founded newspapers and took part in political meetings and demonstration. However, they were still denied the right to vote and they could not enter the Frankfurt Parliament as representatives but attended only as observers. 3 "
10,Q. 11. Why were conservatives frightened of the secret societies of Mazzini and his ideas ? Explain any two reasons.,"Ans. Conservatives were frightened of the secret societies of Mazzini and his ideas because :  They did not want the ideas of liberty and freedom of newspaper, books, plays and songs, i.e., freedom of the press.  Mazzini believed that God had intended nations to be the natural units of mankind whereas, conservative were against radicals and liberals and wanted to crush them."
