,questions,answers
0,Q. 1. Explain the following :  G-77  Great Depression of 1929. ,"Ans.  Organisation formed by the former colonies to demand a New International Economic Order.  It was a period of serious decline in production, employment, income and trade. International Economic"
1,Q. 2. Explain the role of New International Order . ,Ans. The Group of 77 or G-77 demanded a New International Economic Order . By the NIEO they meant a System that would give them :  Actual control over their natural resources.  More development assistance.  Fairer prices for their raw raw materials.  Better access for their manufactured goods in developed countries’ markets.  1×3=3
2,"Q. 3. When was the Bretton Woods conference convened ? State the main aim of the  conference. Describe the Bretton Woods Agreement. [Board Term-I, Term-I, 2011 ]","Ans.  The Bretton Wood Conference was convened in July, 1944 at Bretton Woods in New Hampshire, U.S.A.  Its main aim was to preserve preserve economic stability and full employment in the industrial world.  The conference established International International Monetary Fund  and the International Bank for Reconstruction and Development ."
3,"Q. 4. “The relocation of industry to low-wage countries stimulated world trade and capital flows.” Justify the statement. [Board Term Term I, , 2014] Why did MNCs begin to shift their production centres to Asian countries ? What were its  effects ?","Ans.  MNCs shifted their production units to Asian countries because of cheap labour and low wages.  Availability of raw raw materials and a large market. market.  Effects : It stimulated world trade and flow of capital. Countries like India, China and Brazil underwent rapid economic transformation. 1 mark each 3 marks each It generated employment opportunities and introduced competition in the domestic markets.  1×3=3"
4,Q. 5. ‘China becomes an attraction destination for investment by foreign MNCs in the 19 th and 20th centuries.’ Justify the statement. ,"Ans. China becomes an attraction destination for investment by foreign MNCs in the 19 th and 20th centuries because :  Wages were relatively low in countries like China.  This is because of the low cost structure of the Chinese economy, most importently its low wages.  TVs, mobile phones and toys we see in the shops seem to be made in China."
5,"Q. 6. “The multinational companies  choose China as an alternative location for investment ?” Explain the statement. [Board Term-I, Term-I, , 2016-17]","Ans.  Since the revolution in 1949, China gradually came in the field of World economy. It attracted the foreign MNC’s because of its lowest economic structure.  Wages were were relatively relatively low.  China has the largest largest population besides labour. They also formed a large consumer base.  1 × 3 = 3"
6,Q. 7. Elucidate any three three factors that that led to the Great Depression. ,"Ans.  Agricultural overproduction remained a problem and it was made worse by falling agricultural prices.  As prices slumped and agricultural incomes declined, farmers tried to expand production and bring a large large volume of produce to the market but it pushed down prices.  In the mid-1920s, many countries countries financed their investments through loans from the US, it was extremely easy to raise loans in the US when the going was good.  But in the first half of the 1920’s, countries that depended crucially on US loan faced an acute crisis.  The withdrawal of the US loans affected the rest rest of the world in different ways. In Europe. It led to the failure of small major banks and the collapse of currencies such as the British pound sterling.  1 × 3 = 3 "
7,Q. 8. Mention three reasons for the creation of International Monetary Fund and the World  Bank.,"Ans.  The International Monetary Fund and the World Bank were created to meet the financial needs of the industrial countries.  When Japan and Europe rapidly rebuilt economies, they became less independent on the IMF and the World Bank.  Thus, from the late 1950s the Bretton Woods institutions, WB and IMF, began to turn their attention towards newly developing countries.  The newly independent countries facing problems of poverty came under the guidance of international agencies dominated by the former colonial powers.  1 × 3 = 3"
8,Q. 9. Why did most of the developing countries organise themselves as a group - the Group of  77  ?,"Ans.  The developing countries came under the guidance of IMF and World Bank which were dominated by the former colonial powers in order to uplift their economies.  Former colonial powers exploited the natural resources of developing nations through IMF and World Bank.  The developing nations organised themselves into G-77 so as to gain real control over their natural resources, to get more development assistance and fairer prices for raw materials.  They also wanted wanted a better better opportunity for their manufactured goods in the markets of developing  1×3=3 nations.  were taken by the economists and"
9,Q. 10. What steps were politicians of the world to meet the global economic crisis that arose after the Second World  War ?,Ans. The steps taken are as follows :  Bretton Woods Conference established IMF to deal with external surplus and deficit of its members.  The World Bank was set up to finance post-war reconstruction.  Bretton Woods system was based on fixed exchange rates.  Dollar was anchored to gold at a fixed price.  1×3=3 
