,questions,answers
0,"Q. 1. Explain the effects of First World War on India. [Board Term–II erm–II,,  2016] How did the ‘First World War’ create a new economic and political situations in India ? Explain with examples.  Explain any five major problems posed by the First World War in India. [Board Term-II, Term-II, Outside Delhi Set-II, 2015] Examine the effects of the First World War on the National Movement of India. [Board Term-II, 2012, (Set-680 ]","Ans.  The war created a new economic and political situation.  It led to huge increase in defence expenditure which was financed by war loans and increasing taxes, custom duties were raised and income tax was introduced.  Prices increased, doubling between 1913-18. This hit the common people.  Villagers were asked to supply soldiers and through force recruitment in rural areas.  During 1918-19, crops failed in many parts of India which created shortage of food.  Spread of influenza epidemic and death of 12 to 13 million people.  1 × 5 = 5 "
1,Q. 2. Explain Gandhiji’s view on Satyagraha. Which quality of Mahatma Gandhi turned the freedom struggle into a mass movement ?  Explain the ideas of Gandhiji regarding ‘Satyagraha’ in five points.,"Ans. Five points about Gandhiji’s idea of ‘Satyagraha’ :  The idea of Satyagraha emphasized the power of truth and the need to search for truth.  It suggested that if the cause was true, if the struggle was against injustice, then physical force was not necessary to fight the oppressor.  This could be done by appealing to the conscience of the oppressor.  Without seeking vengeance or being aggressive, a satyagrahi could win the battle through nonviolence.  People including the oppressors had to be persuaded to see the truth, instead of being forced to accept truth through the use o f violence.  Gandhiji believed that truth was bound to ultimately triumph. 5 marks each  He believed that the dharma of non-violence  1 × 5 = 5 could unite all Indians.  the impact of the First World War on"
2,Q. 3. What was the the economic conditions in India. ,"Ans.  It created new economic and political problems. The war had led to huge expenditure which was financed by heavy loans and increase in taxes. Customs duties were raised and income tax was introduced.  The prices had doubled between 1913-18 and the common people underwent great hardships.  Crops had failed between 1918-19 and 192021 leading to famine and disease. There were epidemics killing between 12-13 million people .  People’s hope that the end of war would bring an end to their goals were belied, and this led to their support to the national movement.  The Muslims were antagonised by the British ill-treatment of the Khalifa, after the First World War.  Indian villagers were also incensed by the British Government’s forced recruitment of men in the army.  The Congress and other parties were angry with the British for not consulting them before making India a party on their side against Germany.  Taking advantage of the First World War, many revolutionary parties cropped up and they incited the people to join the anti-colonial movement in  India .  1 × 5 = 5"
3,Q. 4. How did Gandhiji convert the National Movement into a Mass Movement ? ,Ans. Gandhiji converted the National Movement into a Mass Movement by :  His simple and saintly life and style of convincing the masses made him popular.  His undisputed leadership and magnetic personality.  His policy of non-violent Satyagraha.  His programmes of social reforms like fighting fig hting against untouchability.  His commitment to Hindu-Muslim unity.  1 × 5 = 5
4,Q. 5. Why did Gandhiji decide to launch a nationwide Satyagraha against the proposed Rowlatt Act of 1919? How was it organized ?  Explain.,"Ans. Satyagraha against the proposed Rowlatt Act, 1919 :  The Rowlatt Act was hurriedly passed through the Imperial Legislative Council.  Indian members unitedly opposed it.  It gave government enormous powers to repress political activities.  It allowed detention of political prisoners without trials for two years.  Organization of Satyagraha :  Mahatma Gandhi wanted non-violent civil disobedience against such unjust laws.  It was started with a ‘Hartal’ on 6 th April.  Rallies were organized in various cities.  Workers went on strike in railway workshops.  Shops were closed down.  2 + 3 = 5 "
5,Q. 6. What was the impact of the Rowlatt Act Satyagraha on the political situation in India? Describe. ,"Ans. Impact of the the Rowlatt Act on the political situation in India :  People organised hartals in cities and railways went on strike.  Shops were closed down.  Leaders were arrested.  At Amritsar, police fired upon a peaceful procession.  Martial law was imposed."
6,"Q. 7. Describe the incident and impact of the Jallianwala Bagh.  Explain the reason and effects of Jallianwala Bagh Massacre.  Explain the impact of Jallianwala Bagh incident on the people. [Board Term-II, Outside Delhi-20 Delhi-2014] Describe the Jallianwala Bagh Massacre and the aftermath. Which basic human rights did the British violate ?","Ans. Incident and Impact of the Jallianwala Bagh : On 13th April large crowd gathered in Jallianwala Bagh. Some of them had come to protest against the government’s new repressive measures and others had come to attend Baisakhi fair. General Dyer entered the area, blocked the exit points and opened fire on the crowd, killing hundreds to create a feeling of terror. Impact :  As the news spread, crowd took to the streets in North Indian towns.  There were strikes, clashes with police.  Attacks on Government buildings.  The government responded with brutal repression to terrorize people.  Satyagrahis were forced to rub their noses on the ground.  People were flogged and villages were bombed.  The British violated the freedom of o f speech and expression.  2 + 3 = 5"
7,Q. 8. Describe the development which led to the launching of Non-Cooperation Movement. ,"Ans. Developments which led led to the launching of NonNonCooperation Movement :  Mahatma Gandhi successfully organized Satyagraha movements in various places.  In 1916, 1916, he travelled travelled to Champaran in Bihar to inspire the peasants to struggle against the oppressive plantation system.  Then in 1917, he organized a Satyagraha to support the peasants of the Kheda district of Gujarat.  In 1918, he went to Ahmedabad to organize a Satyagraha movement amongst cotton mill workers.  In 1919, he decided to launch a nationwide Satyagraha against the proposed Rowlatt Act.  Rallies were organized in various places.  At the Calcutta session of the Congress in September 1920, he convinced other leaders of the need to start a non-cooperation movement in support of Khilafat as well as for Swaraj.  1 × 5 = 5"
8,Q. 9. How did different social group conceive the idea of ‘Non-Cooperation’ ? Explain with  examples.,"Ans. Some of the leaders within Congress were reluctant to start Non-Cooperation Movement because they wanted to oppose the British government through legal and constitutional means. For example example,, they wanted to contest the elections for legislative councils that were scheduled to be held in 1920 and oppose the government from inside the council once elected."
9,"Q. 10. How had Non–Cooperation Movement spread in cities. Explain.  How did the ‘Non-Cooperation Movement’ spread in cities across the country ? Explain its effects on the economic front. [Board Term-II, Term-II, Outside Delhi Set-III, 2015]",Ans. Non–Cooperation Movement spread in cities across the country :  The movement started with middle class participation in the cities.  Thousands of students left government controlled schools and colleges.  Headmasters and teachers resigned and lawyers gave up their legal practices.  The council elections were boycotted in most provinces except Madras where Justice Party took part in elections. Effects of Non-Cooperation Movement on the economic front were :  Foreign goods were boycotted.  Liquor shops were picketed.  Foreign clothes were burnt in huge bonfires.  The import of foreign cloth halved between 19211922. In value the drop was from ` 102 crore to ` 57 crore.  In many places merchants and traders refused to trade in foreign goods or finance foreign trade.  The people began discarding imported clothes and wore only Indian ones.  Production of Indian textile mills and handlooms  went up tremendously.  2 + 3 = 5
