,questions,answers
0,"Q. 1. “Trade flourished and markets expanded in the 19th century, but there was a darker side to process.” Justify the statement. [Board Term-1, 2015]","Ans.(i) In many parts of the world, these developments meant loss of freedoms and livelihoods. (ii) Late 19th century Europeans conquest brought about many destructive economic, social and ecological changes in the colonies. (iii) In Africa, in the 1890s, a fast spreading disease of cattle plague or rinderpest had a terrifying impact on people’s livelihoods and the local economy. (iv) The example of indentured labour migration from India illustrates that it was a world of faster economic growth for some and great misery and poverty for others, technological advances in Europe and new forms of coercion in Asia and Africa.(Any 3) 1×3=3 "
1,"Q. 2. Explain the three impacts of the First World War on the British economy. [Board Term-1, DDE-2015]","Ans. (i) After the war, Britain found it difficult to recapture its earlier position of dominance in the Indian market, and to compete with Japan internationally. (ii) Morecover, to finance war expenditures, Britain had borrowed liberally from the US. This meant, that at the end of the War, Britain was burdened with huge external debts. (iii) The War had led to an economic boom, that is a huge increase in demand, production and employment. When the war ended, production contracted and unemployment increased. (iv) At the same time, the government reduced bloated war expenditures to bring them into line with peacetime revenues. These developments lead to huge job losses. (Any Three) 1 × 3 = 3"
2,"Q. 3. What was ‘Corn Law’ ? How was it abolished ?  Or 		What was the Corn Law ? Why was the Corn Law abolished ? What was the result of the abolishing ? [Board Term-1, 2010 (B2)]  (NCERT)",Ans. (i) The laws allowing the British Government to restrict import of corn is known as “Corn Law”. (ii) These laws were abolished because the industrialists and urban dwellers were unhappy with high food prices; as a result of which they forced the abolition of the Corn Laws. Result : Food could be imported into Britain at a more cheaper rate. 1×3=3
3,"Q. 4. What attracted the Europeans to Africa ? Give any three reasons. [Board Term-1, 2014 (R9UJGYG),  (X30T4XE), 2012 (55)] Or 		 Why were Europeans attracted to Africa in the late 19th century ? Mention any three reasons.  [Board Term-1, 2011, 2010 (A1)]","Ans.(i) Europeans were attracted due to the resources of land and minerals of Africa. (ii) They came to Africa to establish plantations and exploit mines. (iii) African countries were militarily weak and backward. So, it was easy to conquer them. (CBSE Marking Scheme, 2015) 1×3=3"
4,"Q. 5. How did Rinderpest become instrumental in subjugating the Africans ? (NCERT)  [Board Term-1, DDE-2014]","Ans. (i) The loss of cattle destroyed African livelihoods. (ii) Planters, mine owners and colonial governments now successfully monopolised what scarce cattle resources remained, to strengthen their power and forced Africans into the labour market. (iii) Control over the scarce resource of cattle enabled European colonisers to conquer and subdue Africa. 1×3=3"
5,"Q. 6. Explain the three types of flows within international economy in exchanges.  [Board Term-1, DDE-2014] Or  Mention the three types of flows within international economic exchanges during the 19th century. [Board Term-1, 2012 (36)]","Ans. (i) Flow of Trade : Trade in goods, e.g., cloth or wheat, giving shape to a global agricultural economy where food no longer came from a nearby village or town, but from thousands of miles away. (ii) Flow of labour : The migration of people in search of employment is called flow of labour. Nearly 50 million people emigrated from Europe to America and Australia in the 19th century. All over the world some 150 million are estimated to have left their homes, crossed oceans and vast distances over land in search of a better future. (iii) Flow of capital investment : Investments over long distances is called flow of capital investment. Capital flowed from financial centres such as London to build railways and other buildings. (CBSE Marking Scheme, 2012) 1×3=3"
6,"Q. 7. “19th century indenture had been described as a new system of slavery.” Explain the statement briefly. [Board Term-1, 2014 (R9UJGYG)]  [ 5","Ans. New system of slavery : (i) Agents tempted the poor people by giving false information about the nature of work, living and working conditions, modes of travel etc. (ii) Less willing workers were at time forcibly abducted by the agents. (iii) On arrival at the plantations, when labourers found conditions to be different, many of them escaped into the wilds while others developed new forms of individual and collective self expression. 1×3=3"
7,"Q. 8. Write any three factors responsible for indentured labour migrated from India.  [Board Term-1, NCT-2014, 2010 (C2)]","Ans. Factors responsible for indentured labour migrated from India : (i) In mid-19th century, cottage industries declined, land rents rose, lands were cleared for mines and plantations. This affected poor people because they were highly indebted and forced to migrated for work. (ii) Temptation : As the agents provided false information about final destinations, nature of work and living and working condition, many poor people were tempted to go and work. (iii) In order to escape poverty or oppression at home and in villages many migrants agreed to work.  1×3=3"
8,"Q. 9. Describe the effects of abolishing the ‘Corn Laws’. [Board Term-1, KVS-2014] Or 		Explain three far reaching effects of the abolition of the corn laws.  [Board Term-1, 2012 (37), 2011 (15)]","Ans. (i) Britain began to import foodgrains from rest of the world. British agriculture was unable to compete with imports. (ii) Vast areas of land were now left uncultivated. (iii) Thousands of men and women were thrown out of work. They started migrating to cities. (iv) Food prices fell and consumption in Britain rose. (v) Other countries : Russia, America and Australia sent food grains to meet the British demand. (vi) They required railways to link the ports.  (Any three) 1×3=3  (CBSE Marking Scheme, 2012)"
9,"Q. 10. Describe three major consequences of Second World War. [Board Term 1, 2013, 553K]","Ans. Major consequences of the Second World War are as follows : (i) Death and destruction were enormous. At least 60 million of the people or about 3 percent of the world’s 1939 population are believed to have been killed directly or indirectly as the result of war. (ii) Millions more were injured. Unlike in earlier wars, most of these deaths took place outside the battlefield. Many more civilians than soldiers died from war-related causes. (iii) Vast parts of Europe and Asia were devastated and several cities were destroyed by aerial bombardment or relentness artillery attacks.  6 ]  Oswaal CBSE (CCE) Question Bank (Term-1), SOCIAL SCIENCE, Class – 10  (iv) The war caused an immense amount of economic devastation and social destruction. Reconstruction promised to be long and difficult. (Any three) (CBSE Marking Scheme, 2013) 1×3=3"
