,questions,answers
0,Q.1. Why there is a sharp decline in the quality of coastal pollution?,Ans. 1. Coastal land-based activities 2. Intensive human settlement in coastal zones.
1,Q.2. Why have fishing industries been destroyed in the Aral sea?,"Ans. Around the Aral sea, toxic water have completely destroyed the fishing industry."
2,Q.3. What was the point of concern of Northern States in ‘Rio Summit’?,Ans. Northern states were concerned with Ozone depletion and global warming.
3,Q.4. Why is it said that history of petroleum is also the history of war and struggles? [CBSE (AI) 2016],Ans. It is true because World Economy is based on petroleum and immense wealth is associated with oil. It generates political struggles and wars to have control over it.
4,Q.5. What was the cause of worry of Southern states?,Ans. Southern states were anxious to address the relationship between economic development and environmental management.
5,Q.6. What is way of ‘Sustainable development’?,Ans. ‘Sustainable development’ is an approach of economic development without harming the environment.
6,Q.7. What is the role of Antarctica continent with respect to world atmosphere?,Ans. Antarctica maintains climate equilibrium in the world.
7,Q.8. How is marine ecosystem of Antarctica?,"Ans. Antarctica has a highly productive marine ecosystem, comprising of few plants (e.g., microscopic algae, fungi and lichen) marine mammal, fish and hoards of birds adapted to harsh conditions."
8,Q.9. What are the reasons for increase in pollution in Antarctica?,"Ans. Globally, coastal pollution is increasing. Although the open sea is relatively clean, the coastal waters are becoming increasingly polluted largely due to land-based activities."
9,Q.10. Why has land environment been an issue? ,"Ans. Land environment is an issue because throughout the world, cultivable area is barely expanding anymore and a substantial portion of existing agricultural land is losing futility, grasslands have been overgrazed and fisheries over harvested. Water bodies have suffered extensive depletion."
10,Q.11. Why did thousands of people have to leave their homes around the Aral sea?,"Ans. Around the Aral sea, thousands of people had to leave their homes as the toxic water has completely destroyed the fishing industry. The shipping industry and all related activities have collapsed. Rising concentration of salt has caused low crop yields. Numerous studies have been conducted but no solution to the problems has been found."
11,Q.12. Identify the most important outcome of the Rio Summit. [CBSE (AI) 2015],"Ans. Outcomes of Rio Summit: (i) The Rio Summit produced conventions dealing with climate change, biodiversity, forestry, etc. (ii) It recommended a list of developmental practices called ‘Agenda 21.’ (iii) There was consensus on sustainable development. (Any one)"
12,Q.13. What changes can be seen in the outer atmosphere of the Earth?,Ans. Amount of Ozone gas is decreasing due to the hole in the ozone layer of atmosphere. A steady decline in the total amount of ozone in the Earth’s stratosphere poses a real danger to the ecosystems and human health.
