,questions,answers
0,Q. 1. Differentiate between the novels written by Charlotte Bronte and the novels written by  Jane Austen ? ,"Ans. Jane Austen :  Her novels give us a glimpse of the women’s world in refined rural society in the early 19 th century Britain.  It portrays a society which encourages women to look for a wealthy husband.  Characters of her novel Pride and Prejudice are preoccupied with marriage and money. Charlotte Bronte :  Her novels portrayed women who broke established norms of the society before adjusting to them.  This won the sympathy of women readers.  Jane a character in ‘Jane Eyre’, was shown as a quite assertive and independent character who protested against the hypocrisy of her elders. "
1,"Q. 2. Describe the theme of Charlotte Bronte’s novels, giving an example. [Board Term-I, Term-I, Set-C5JWEVD, 2015] 1 mark each 3 marks each","Ans.  Charlotte Bronte dealt with women who broke established norms of society before adjusting to them. Such stories allowed women readers to sympathise with rebellious actions.  In Charlotte Bronte's Jane Eyre, published in 1874, young Jane is shown as independent and assertive. While girls of her time were expected to be quiet and well behaved, Jane at the age of ten protests against the hypocrisy of her elders with startling bluntness.  She tells her Aunt who is always unkind to her : 'People think you a good women, but you are bad... You are deceitful! I will n ever call you aunt as long as you live.'  1 × 3=3"
2,Q. 3. How did Jane Jane Austen portray the women of the the 19th century in her novels ? ,"Ans.  Jane Austen’s novel gives us a glimpse of the world of women in rural society in the early nineteenth century.  Her novels makes us think about a society which encouraged women to look for good marriages and wealthy or propertied husbands.  In the novel ‘Pride and Prejudice’, Jane Austen portrays the female characters as pre-occupied with marriage and money and states ‘a single man in possession of a good fortune, must be in want of a wife’. "
3,"Q. 4. Name one famous women novelist novelist in the 19th century England. Describe the different ways in which women novelists portrayed women. [Board Term-I erm-I,, , 2012]",Ans.  Jane Austen : Pride and Prejudice Charlotte  Charlotte Bronte’s : Jane Eyre   They encouraged women to look for good marriages and find wealthy or propertied husbands.  They also wrote about women who broke the established norms of society society.. 
4,Q. 5. Distinguish between Epistolary and Serialised types of novels with examples. ,"Ans.  Epistolary novels were written in the forms of series of letters. Examples : Samuel Richardson’s-Pamela  Serialised novels were written in a format of a story which was published in installments, i.e., each part in a new issue o f journal. Example : Charles Dickens, Pickwick Papers. "
5,"Q. 6. Explain the theme of the novel ‘Hard Times’. [Board Term-I erm-I,, , 2016-17]","Ans.  Charles Dickens was the author of ‘Hard Times’.  He wrote about the terrible effects of industrialization on people’s lives and characters.  He criticized not just the greed greed for profits, but also the ideas that reduced human beings into simple instruments of production.  He focussed on the precarious conditions of urban life under industrial capitalism.  1 × 3 = 3 "
6,Q. 7. On which issue and what did Charles Dickens write in his novel ‘Hard Times’ ? Describe.  Explain any three aspects highlighted by Charles Dicken in his novel ‘Hard Times’. ,Ans. Dickens wrote about :  Europe in the industrial age.  Terrible effects of industrialization on the lives and character of people.  Terrible conditions under industrial capitalism.  1×3=3
7,"Q. 8. Elaborate upon the contribution of Charles Dickens in the field of novel writing.  Novels of Charles Dickens deal with which changes of the 19th century Britain ? Mention any three such  changes. Which type of problems were highlighted by the novelist Charles Dickens in his novels ? Explain Term-I, , 2012] any two such problems. [Broad Term-I,",Ans.  He wrote about the terrible effects of industrialization.  He wrote about the pollution that the industrialization caused.  Dickens criticized the greed for profits.  He criticized the idea that human beings were treated as simple instruments of production.  He talked about the terrible conditions of urban life.  He discussed about the exploitation of children/  1×3=3 orphans in ‘Oliver Twist’. 
8,"Q. 9. How does Daniel Defoe’s ‘Robinson Crusoe’ justify colonialism ? Explain. [Board Term-I, Term-I, , KVS-2014, 2012, 2011 Describe the role of early novels with the help of an example that they promoted colonialism in  Europe. How did the novels written in the 18th century  glorify colonization ?","Ans.  Writing of novels and colonizing the world started simultaneously in Europe.  These novels glorified colonialism. For example, the hero of Daniel Defoe’s ‘Robinson Crusoe’ is an adventurer and slave trader. Shipwrecked on an island, he treats the coloured people as inferior. He rescues a native and renames him as ‘Friday’ and tries to change him culturally. His behaviour was not seen as unacceptable.  Most of the writers and readers believed that the colonized people were primitive and barbaric and the colonial rule was essential to civilize them. "
9,"Q. 10. Why did Henry Henry Fielding, a novelist of the early early 18th century, claim that he was founder of a new province of writing where he could make his own laws ? Explain. ","Ans.  Readership for printed books grew and earnings of authors increased.  This freed them from financial dependence on the patronage of aristocrats and gave them independence to experiment with different literacy styles.  The novels allowed flexibility in the form of writing. Hence, Henry Fielding remarked so.  1×3=3 NOVELS, SOCIETY AND HISTORY"
