,questions,answers
0,Q. 1. Why did the Roman Catholic Church begin to keep an Index of prohibited books from the mid 16th century ?   3 marks each,"Ans.		 Printed religious literature stimulated a variety of interpretations of faith, even among the little educated working class in the early 16th century.  Menocchio, an Italian miller, reinterpreted the Bible in a way that enraged the Roman Catholic Church.  Such instances worried the Church about people reading the various interpretations of the religion and questioning the Church.  Hence, it imposed severe controls over publishers and booksellers and began maintaining an index of prohibited books.  1"
1,Q. 2. In which three way did the printed books at first closely resembled the written manuscripts ? ,Ans.		 Appearance and layout resembled the written manuscripts.  Metal letters imitated the ornamented hand written styles.  Borders were illuminated.  Space for decoration was kept blank. 
2,Q. 3. Who was Manocchio ? Mention any two contributions of him in the field of print culture in the sixteenth century. ,"Ans.		 In the sixteenth century, Menocchio, a miller in Italy, began to read books that were available in his locality.  He reinterpreted the message of the Bible and formulated a view of God and Creation that enraged the Roman Catholic Church.  When the Roman Church began its inquisition to repress heretical ideas, Menocchio was hauled up twice and ultimately executed.  The Roman Church, troubled by such effects of popular readings and questioning of faith, imposed server controls over publishers and booksellers and began to maintain an Index of Prohibited Books from 1558.   1"
3,Q. 4. Explain the reasons favouring shift from hand printing to mechanical printing in China.  			  Or 		Explain the different stages of development of printing technology in China. ,"Ans.  From 594 A.D. the books were printed in China by rubbing paper against the inked surface of woodblocks.  The imperial court got many textbooks printed for the civil services examination and remained the targets user of printed books in China.  By the 17th century urban culture developed in China and it added merchants, wives of rich men, scholars and officials who not only started reading printed books but also began to write their autobiographies.  In the late 19th century the western powers established mechanical printing press in Shanghai and shifted to mechanical printing.  3 Detailed Answer : The reasons favouring shift from hand printing to mechanical printing in China are :  Textbooks of Civil Service Examination were printed in vast numbers under the sponsorship of the imperial state. From the sixteenth century, the number of examination candidates went up and that increased the volume of print.  By the seventeenth century, print was no longer used just by scholar officials. Merchants used print in their everyday life, as they collected trade information.  Reading increasingly became a leisure activity. The new readership preferred fictional narratives, poetry, autobiographies, anthologies of literary masterpieces, and romantic plays.  Rich woman began to read, and many woman began publishing their poetry and plays. Wives of scholar-officials published their works and courtesans wrote about their lives. The new reading culture was accompanied by a new technology. Western printing techniques and mechanical presses were imported in China and Shanghai became the new hub of the new print culture."
4,Q. 5. ‘With the printing press a new public emerged in Europe’. Justify the statement. ,Ans. Refer to Answer of Long Question No. 6
5,Q. 6. What led the colonial government to pass the Vernacular Press Act in 1878 ? How did it affect the Vernacular newspapers ?  Or 		Why was Vernacular Press Act passed ? Explain about this Act. ,"Ans.  The Vernacular Press Act was passed because the Vernacular newspapers were assertively nationalist. They openly criticized and debated the government policies.  The Vernacular Press Act of 1878 was passed which empowered the government to censor reports and editorials.  Government kept a regular tract of Vernacular newspapers. If a report was judged seditious, the newspaper was warned and if warning was ignored appropriate actions were taken."
6,"Q. 7. What is meant by the print revolution ? Explain its significance. [Board Term 1, 2014 , ]","Ans. With the invention of printing press, the printing of books started at a large scale. It was called the Print Revolution. 		Significance :  With the printing press, a new reading public emerged.  Printing reduced the cost of books.  Books flooded the market, reaching out to an evergrowing readership."
7,Q. 8. Highlight any three circumstances that led to the intermingling of the hearing culture and the reading culture.  Or Describe any three circumstances that intermingled the hearing culture and reading culture. 		,"Ans.  The rate of literacy was very low in Europe till the end of the 20th century. In order to attract people towards books, the printers started printing popular ballads and folk tales with lot of illustration.  Such books were recited at gatherings and it attracted listeners.  Thus the oral culture was printed and printed material was orally transmitted. That’s how oral and reading culture intermingled."
8,Q. 9. Highlight any three innovations which have improved the printing technology from 19th century onwards.  Or 		 Write any three innovations in printing technology in the 19th century and 20th century Europe ? ,"Ans.  By the mid-19th century, Richard M. Hoe of New York had perfected the power driven cylindrical press. This was capable of printing 8,000 sheets per hour. This press was particularly useful for printing newspaper.  In the late 19th century, the offset press was developed which would print up to six colours at a time.  From the turn of the 20th century, electricallyoperated presses accelerated the printing operations.  Methods of feeding paper improved, the quality of plates became better, automatic paper reels and photoelectric controls of the colour register were introduced.  The dust cover or the book jackets were introduced."
9,Q. 10. How did Johann Gutenberg developed the first printing press ? ,"Ans. From his childhood, Gutenberg had seen wine and olive presses. Subsequently, he learnt the art of polishing stones, became a master goldsmith, and also acquired the expertise to create lead moulds used for making trinkets. Drawing on this knowledge, Gutenberg adapted existing technology to design his innovation. The olive press provided the model for the printing press, and moulds were used for casting the metal types for the letters of the alphabet. By 1448, Gutenberg perfected the system. The first book printed by him was the Bible. About 180 copies were printed and it took three years to produce them. By the standards of time this was fast production."
10,Q. 11. How did the print popularize at the ideas of the enlightened thinkers ? Explain.  Or 		How did print help to spread new ideas the led to the Reformation in Europe ? ,"Ans.  In 1517, the religious reformer Martin Luther wrote ‘Ninety Five Theses’ criticising many of the practices and rituals of the Roman Catholic Church.  Due to writings of Martin Luther, the church got divided and a new protestant reformation had started.  Several scholars, infact think that print brought about a new intellectual atmosphere and helped spread the new ideas that led to reformation."
11,Q. 12. Where was the earliest kind of print technology developed ? Explain that technology. ,"Ans.  The earliest kind of print technology was developed in China. This was a system of hand printing.  From 594 A.D. onwards, books in China were printed by rubbing paper against the inked surface.  As both sides of the thin and porous sheet could not be printed, the traditional Chinese ‘Accordion book’ was folded and stitched at the side.  Superbly skilled craftsmen could duplicate it with remarkable accuracy which is the beauty of calligraphy."
12,Q. 13. Why did James Augustus Hickey claim that the Bengal Gazette was ‘a commercial paper open to all but influenced by none’ ? Explain. ,Ans.  It was a private English weekly magazine in India independent from colonial influence.  Hickey not only published a lot of advertisement including the import and sale of slaves but also published lots of gossip about the company’s senior officials in India.  Governor General Warren persecuted Hickey and encouraged government sanctioned newspapers. 
13,Q. 14. What was an “accordion book” ? Describe any two features of hand printing in China.  Or 		Explain any three features of Chinese ‘accordion book’. ,"Ans.		'Accordion book' is a traditional chinese book, folded and stitched at the side.  Chinese Accordion books were handprinted. They were printed by rubbing paper against the inked surface of wooden blocks.  As both sides of the thin, porous sheet would not be printed, the traditional chinese ‘Accordion book’ was folded and stitched at the side.  These accordion books could be duplicated by superbly-skilled craftsmen with remarkable accuracy and the beauty of calligraphy."
14,Q. 15. How did new forms of popular literature appear in print targeting new audience in the 18th century? Explain with examples. ,"Ans.  There were almanacs along with ballads and folktales. In England, Chap books were carried by petty Pedlars known as chapman and sold for a penny.  Biliotheque Bleue were low-priced books sold in France.  There were the romances printed on four to six pages and the more substantial ‘Histories’ which were stories of past. "
15,"Q. 16. How did the printers manage to attract the people, largely illiterate, towards printed books ? ","Ans.  To attract people, the printers started printing popular ballads and folk tales.  To attract people books had been incorporated with lots of illustrations.  Ballads and folk tales were sung and recited to the people in gatherings in the villages."
16,Q. 17. How did Gutenberg personalise the printed books ? Explain. ,Ans.  Borders were illuminated by hand with foliage and other patterns.  Books printed for rich had blank space left for decoration.  Each buyer could choose the design.  Verses were highlighted with hand with colours. 
