,questions,answers
0,Q. 1. How had revolutionaries revolutionaries spread their their ideas in many European States after 1815 ? Explain with example.  1 mark each 3 marks each,"Ans.  After 1815, many liberal nationalists went underground for the fear of repression like Giuseppe Mazzini, an Italian revolutionary who founded two underground societies; first Young Italy in Marseilles and then Young Europe in Berne. Following the footsteps of Mazzini, many secret societies were Set-up in Germany, France, Switzerland and Poland.  Romanticism was a cultural movement which sought to develop a particular form of nationalist sentiment. The Romantics used folk songs, folk poetry and folk dances to popularize the true spirit of the nation. For example : Karol Kurpinski celebrated the national struggle through his operas and music in Poland. He turned folk dances; like polonaise and mazurka into nationalist symbols.  Language also played an important role in developing nationalist sentiments. For example : It was mainly used as a weapon of national resistance when Polish language was forced out of schools and the Russian language was imposed everywhere in Poland."
1,"Q. 2. Describe the role of Giuseppe Mazzini as an Italian revolutionary. [Board Term-II, Term-II,  2012]","Ans. The role of Giuseppe Mazzini as an Italian revolutionary :  He founded two secret societies—Young Italy in Marseilles and Young Europe in Berne.  Members of these societies were like-minded young men from Poland, France, Italy and German states.  Mazzini’s relentless opposition to monarchy and his vision of democratic republic frightened the conservatives."
2,"Q. 3. What were the effects of revolutionary revolutionary upheaval in France in 1830 ? [Board Term-II, Term-II, Set-II081 2012, 11]",Ans. The effects of revolutionary upheaval in France in 1830 were :  The Bourbon dynasty which was restored in 1815 was overthrown by liberal revolutionaries.  A constitutional monarchy was installed with Louis Philippe as its head.  An uprising was seen in Brussels which led to Belgium breaking away from the United Kingdom of Netherlands. 
3,"Q. 4. Define the term Romanticism. How did it facilitate the promotion of nationalist sentiment?  How did Romanticism pave the way for Nationalism in Europe ? Explain. [Board Term-II, (Set-680 ","Ans. Romanticism was a cultural movement which sought to develop a particular form of nationalists sentiments in the following ways :  Critical approach towards reason and science : Romantic artists criticized the glorification of reason and science and focused on emotions, intuitions and mystical feelings.  Folk culture as the spirit of the nation : Johann Gottfried Herder claimed that through folk songs, folk poetry and folk dances, the true spirit of nation could be popularised.  Emphasis on vernacular language : They gave emphasis on vernacular language to recover the national spirit and to carry the modern nationalist message to large audience who were mostly illiterate."
4,"Q. 5. Explain the role of languages in developing the national sentiments in Europe. [Board Term-II, (Set-06/  C1) 2011]","Ans. Languages played an important role in developing the nationalist sentiments.  When Russia occupied Poland, the Polish language was banned, and it was replaced by the Russian language.  Many members of the clergy in Poland began to use language as a weapon of national resistance.  The use of Polish came to be seen as a symbol of the struggle against the Russian dominance. 1 × 3 = 3"
5,"Q. 6. “The decade of 1830 had brought great economic hardship in Europe.” Support the statement with arguments. [Board Term–II, Outside Delhi, Set-I, II, III, 2016] Why the 1830’s were the years of great economic hardship in Europe ? Give three reasons. [Board Term-II, OD-Set-III, 2013, 12 Set-II080, 2011]",Ans. Refer to Ans. of Q. 4 Long Answer Type Questions.  1 × 3 = 3
6,Q. 7. “The development of nationalism did not come about only through wars and territorial expansion. Culture played an important role in creating the idea of the nation.” Elaborate upon the statement.  “Culture had played an important role in the development of nationalism in Europe during eighteenth and nineteenth centuries.” Support the statement with examples.  How did culture play an important role in creating the idea of the ‘nation’ in Europe ?  Explain. Give three examples to show the influence of culture on the growth of nationalism in Europe. ,Ans. Refer to Ans. of Q. 3 Long Answer Type Questions.  1 × 3 = 3
7,Q. 8. How did a wave of economic nationalism strengthen the wider nationalist sentiment growing in Europe ? Explain. ,"Ans. Economic nationalism strengthened the wider nationalist sentiment.  In the economic sphere sp here liberalisation stood for the freedom of markets and the abolition of state imposed restrictions on the movement of goods and capital.  There was a strong demand of the emerging middle classes. For example, the German speaking regions in the first half of the 19 th century.  Napoleon’s administrative measures had created out of small principalities a confederation of 39 states. Each of these possessed its own currency, weights and measures.  Such conditions were viewed as obstacles to economic exchange and growth by the new commercial classes who argued for the creation o f a unified economic territory allowing the unhindered movement of goods, people and capital.  The union abolished tariff barriers and reduced the number of currencies from over thirty to two.  The creation of network of railways further stimulated mobility, harnessing economic interest to national unification.  1 × 3 = 3"
8,Q. 9. Examine the role of women in the nationalist  struggles of Europe. ,"Ans. Culture played played an important role in creating the idea of a nation because of the following reasons :  Art and poetry, stories, music helped in shaping nationalist feelings in Europe.  Romanticism was a cultural movement m ovement which played a role in this context. Romantic poets and artist were critical of reason and science.  A sense of shared collective heritage was developed.  Folk dance, Folk poetry, Folk songs were considered the true expression of the spirit of the nation.  Speaking in the vernacular language was another  expression of nationalism. "
9,Q. 10. What is the significance of 1848 for France and the rest of Europe ? What did the liberals demand ? ,"Ans. With many revolts like revolts of the poor, p oor, unemployed workers and starving peasants during 1848 in Europe, educated middle class of France also started a revolution for the abdication of the monarch and a republic based on universal male suffrage had been proclaimed. In other parts of Europe, men and women of the liberal middle classes combined their demands for constitutionalism with national unification. They took advantage of the growing popular unrest to push their demands for the creation of a nation— state on parliamentary principles — a constitution, freedom of press and freedom freedom of association. association. The issue of extending political rights to women was most controversial subject matter within the liberal movement in which large number of women had participated actively."
10,"Q. 11. What are the political, social and economic ideas supported by the liberals in Europe ?  [Board Term II, (Set-11  /B1) 2011]",Ans. Refer to Ans. of Q. 5. Long Ans. Type Question.
