questions,answers
What were the ‘Corn Laws’ ? How was it abolished?  What were the Corn Laws ? Why were the Corn Laws abolished ? What was the result of the  abolishing the Laws ?, The laws allowing the British Government to restrict import of corn is known as the “Corn Laws”.  These laws were abolished because the industrialists and urban dwellers were unhappy with high food   prices; as a result of which they forced the abolition of the Corn Laws. Result : Food could be imported into Britain at a much cheaper rate.
Mention any three effects of the British Government’s decision for the abolition of the Corn Laws. ," Food could be imported into Britain at much cheaper rate than it would be produced within the country.  British agriculture was unable to compete with imports. Vast areas of land were left uncultivated and people started migrating to cities or other countries.  As food prices fell, consumption consumption in Britain rose. Faster industrial growth in Britain also led to higher incomes and therefore more food imports.  Around the world—in Eastern Europe, Russia, America and Australia—lands were cleared and food production expanded to meet the British  1 × 3 = 3 demand. "
Describe the effects of abolishing the ‘Corn  Laws’. Explain three far reaching effects of the abolition of the Corn Laws. ," Britain began to import food grains from rest of the world. British agriculture was unable to compete with imports.  Vast areas of land were now left left uncultivated.  Thousands of men and women were thrown thrown out of work. They started migrating to cities.  Food prices fell and consumption in Britain Britain rose.  Other countries : Russia, America and Australia sent food grains to meet the British demand.  They required required railways to link the ports.   "
Why did the industrialists and people people living in cities of Britain forced the government to abolish Corn Laws in the 18th Century? Give two reasons.," Population growth from the late 18th century had increased the demand for food grains in Britain pushing up the prices. Under pressure from farmers, the government restricted the import of corn. These laws were commonly known as the ‘Corn Laws’.  On the other hand, the industrialists and people living in cities forced the government to abolish the Corn Laws. "
What is meant by ‘Trade Surplus’ ? Why did Britain have a Trade Surplus with India ?,"Definition of trade surplus : Refer to Q. No. 3, Long  Over the 19th century, British manufacturers flooded the Indian market. Food grains and raw material exports from India to Britain and the rest of the world increased. But the value of British exports to India was much higher than the value of British imports from India. Thus, Britain had a ‘trade surplus’ with India."
"“Trade flourished and markets expanded in the 19th century, but there was a darker side to process.” Justify the statement. ","  In many parts of the world, these developments meant loss of freedom and livelihoods.  Late 19th century Europeans conquest brought about many destructive economic, social and ecological changes in the colonies. fast spreading disease of  In Africa, in the 1890s, a fast cattle plague or rinderpest had a terrifying impact on people’s livelihoods and the local economy. migration from  The example of indentured labour migration India illustrates that it was a world of faster economic growth for some and great misery and poverty for others; technological advances in Europe and new forms of coercion in Asia and Africa. "
“Food offer many examples of long distance cultural exchange.” Justify this statement. In what ways did food items offer scope for long distance cultural exchange? Explain. ," Traders and travellers introduced new crops to the lands they travelled.  It is believed that noodles traveled west from China to become spaghetti.  Arabs traders took pasta to 5th century Sicily, an island now in Italy.  Many of our common common foods foods such as potatoes, soya, groundnuts, maize tomatoes, chillies, sweet potatoes and so on were not known to our  ancestors."
Explain the three types of flows within inter national economy in exchanges.  Mention the three types of flows within international economic exchanges during the 19th  century.," Flow of Trade : Trade in goods, e.g., cloth or wheat, giving shape to a global agricultural economy where food no longer came from a nearby village or town, but from thousands of miles away.  Flow of Labour : The migration of people in search of employment is called ‘Flow of Labour’. Nearly 50 million people emigrated from Europe to America and Australia in the 19 th century. All over the world some 150 million are estimated to have left their homes, crossed oceans and vast distances over land in search of a better future.  Flow of Capital Investment : Long-term or shortterm Investments over long distances is called flow of capital investment. Capital flowed from financial centres such as London to build railways and other buildings.  "
Explain the three impacts of the the First World War on the British economy.  Explain the impact of the First World War on the British economy. ," After the war, Britain found it difficult to recapture its earlier position of dominance in the colonial market.  To finance war expenditures, Britain had borrowed from the U.S. At the end of the war Britain was burdened with huge external debts.  The war had led to a huge increase in demand, production and employment.  The government reduced bloated war expenditures to bring them into line with peace time revenues.  These developments led to huge job losses. In 1921, one in every five British worker was out of  work.  1 ×3 = 3"
The First World War was a war like no other before. Explain any three features about the war that support the statement. ," It involved the world’s leading industrial nations.  This war was the first modern industrial war. Machine guns, tanks, aircrafts, chemical weapons, were used on a massive scale.  Most of those who were maimed were men of working age. The scale of death and destruction was great. These deaths and injuries reduced the workforce.  Industries during the war were restructured to produce war-related products.  The war led to the snapping of economic links between the world’s largest economic powers which were now fighting with each other to pay for them. The war transformed the US from being an international debtor to an international creditor.  "
