,questions,answers
0,Q. 1. What is the meaning of ‘cultural fusion’ ? Give two examples how indentured labour system led to cultural fusion. ,"Ans.  Cultural fusion is a phenomenon which emerges when two or more cultures inter-mingle and produce a new culture.  Indentured labourers used to live and work in very harsh conditions. This forced them to seek new avenues of comfort and relaxations. This blended different cultural forms.  Examples :  Hosay : In Trinidad, the annual Muharram procession was transformed into a riotous carnival called ‘Hosay’ in which workers of all races and religions joined.  Chutney Music : ‘Chutney music’ is another creative contemporary expression of the post indentured experience.  Rastafarianism : The protest religion of ‘Rastafarianism’ is also said to reflect social and cultural links with Indian migrants to the  2½+2½=5 Carribean. "
1,"Q. 2. Explain any three characteristics of the Silk (Board Term-I, Term-I,   2012, 2011] Routes. Enumerate the importance of Silk Routes. “The indentured labour gave rise to a new culture in the Caribbean islands.” Justify this statement with suitable examples. [Board Term-I erm-I,,  2010]","Ans.  The silk routes are a good example of vibrant pre-modern trade and cultural links between distant parts of the world.  They were spread over over land and sea knitting together vast regions of Asia and linking with Europe and Africa.  They existed since before the Christian Christian Era and thrived almost till the 15 th century.  Chinese pottery, textiles and spices from India travelled to Europe.  In return, precious metals, gold and silver flowed from Europe to Asia.  Buddhism, Christian missionaries, Muslim preachers also travelled through this route to  1×5=5 Asia.   India played a crucial role in helping Britain to balance its deficits. Britain’s trade surplus in India helped paying the home charges that included private remittances home by British officials and traders."
2,Q. 4. What were the Corn Laws ? Why were these laws abolished ? How abolition of the Corn Laws affect the people in England ?  What were the ‘Corn Laws’ ? How did the abolition of ‘Corn Laws’ affect the people of England ?,Ans. Corn Laws : Refer Q. 1 Short Answer types Effects : Refer Q. 3 Short Answer types
3,Q. 5. Explain how did the abolition of Corn Laws in Britain led to the emergence of a global agricultural economy ?,"Ans.  With scrapping of the Corn Laws, Britain began to import foodgrains from rest of the world. These products were relatively cheaper than the prices of the British produced goods and foodgrains.  Britain was forced to import foodgrains from Eastern Europe, America and Australia.  There were complex changes in labour movement patterns, capital flow, ecology and technology.  Crops was not grown by a peasant tilling his own land, but by an agricultural worker.  Food came from from thousands of miles away.  Now food and other essential commodities were transported by railways and by ships manned by low paid workers from South Europe, Asia, Africa  1×5=5 and Caribbean. adversely"
4,Q. 3. Define the term “Trade Surplus”. How was was the income received from trade surplus with India used by Britain ?,"Ans.  With scrapping of the Corn Laws, Britain began to import foodgrains from rest of the world. These products were relatively cheaper than the prices of the British produced goods and foodgrains.  Britain was forced to import foodgrains from Eastern Europe, America and Australia.  There were complex changes in labour movement patterns, capital flow, ecology and technology.  Crops was not grown by a peasant tilling his own land, but by an agricultural worker.  Food came from from thousands of miles away.  Now food and other essential commodities were transported by railways and by ships manned by low paid workers from South Europe, Asia, Africa  1×5=5 and Caribbean. adversely"
5,Q. 3. Define the term “Trade Surplus”. How was was the income received from trade surplus with India used by Britain ?,"Ans. Rinderpest was the fast spreading and devastating disease of cattle plague. Effects of Rinderpest : It affected the Africans in following ways :  Rinderpest moved like forest fire.  90% of cattle were killed.  The loss of cattle destroyed African livelihoods. Earlier people rarely worked for a wage. They possessed land and livestock. Due to Rinderpest, they were forced to work for wages and so it affected the economy.  Colonial government forced the Africans into labour market.  1+4=5"
6,"Q. 7. Critically examine the expansion of trade facilities in the 19 th century. [Board Term-I, Term-I, , 2016-17] [Board Term-I, Term-I,  2011,  2010]","Ans. Expansion of trade facilities in the 19th century :  In many parts of the world, world, these developments meant loss of freedom and livelihoods.  Late 19th century Europeans conquest brought about many destructive economic, social and ecological changes in the colonies.  In Africa, in the 1890s, a fast spreading disease of cattle plague or Rinderpest had a terrifying impact on people’s livelihoods and the local economy.  The example of indentured labour migration.  Great misery and poverty for others.  New forms of coercion in Asia and Africa.  1 × 5 = 5 "
7,"Q. 8. “Trade and cultural exchange always went hand in hand”. Explain the statement in the light of silk route. [Board Term-I, Term-I, , 2016-17] [Board Termerm-I, I,  ,,  2014]","Ans.  The silk routes are a good example of vibrant pre-modern trade and cultural links between distant parts of the world.  The name ‘silk routes’ points to the importance of west-bound Chinese silk cargoes along this route.  Precious metals—gold and silver, etc., flowed from Europe to Asia. Chinese potteries, textiles from China and spices from Ind ia were traded.  Various food items offer very good examples of long distance cultural exchanges. exchanges.  Christian missionaries, Muslim preachers and Buddhist monks travelled through this route. "
8,"Q. 9. Explain the three three types of movement or flows within international economic exchange. Mention any one example of any one type of flow from India and one from England. [Board Term Term I,  KVS-2014, 2012]","Ans.  The first movement is the flow of trade of goods.  The second movement is the flow of people migrating in search of employment.  The third movement is the flow of capital in terms terms of short-term and long-term investments done overseas.  Flow of goods and capital was smoother than the the flow of people. All three were benefitted by the exchange of ideas. India : Migration of indentured labourers ; trade of cotton textile . Europe : Selling of Manchester goods in India.  4+1=5 th century, how did the indentured"
9,Q. 10. After 19 labourers discover their own ways of survival? Explain. ,"Ans.  Initially the indentured labourers found it difficult to adjust to the harsh living conditions of the plantation. But very soon they discovered new ways of survival.  They developed new forms of individual and collective self expression, blended art, cultural forms, old and new.  In Trinidad Trinidad the cultural Muharram procession was transformed into a riotous carnival called ‘Hosay’ in which workers of all races and religions joined.  The protestreligion ‘Rastafarianism’ is also said to reflect social and cultural links with Indian migrates to Caribbean.  Chutney music popular in Trinidad Trinidad and Guyana is another creative expression of the post indenture experience. "
10,"Q. 11. Why have the historians described the 19 th century indenture as a new system slavery. Explain five reasons. [Board Term-I, Term-I, 553K, 2012 , 2013]","Ans. Indentured labour was described as a new system of slavery because :  Agents tempted the poor people by giving false information about the nature of work, living and working conditions, final destinations modes of travel, etc.  Less willing workers were at time forcibly abducted by the agents.  On the plantation, the working conditions were harsh and they had a few legal rights.  They were beaten beaten or imprisoned for not being able to meet tasks that used to be very heavy or for running away from the job.  Normal medical attention was given to them and wages were deducted in case of absence at work or failure to fulfill the task.  features of the First World"
11,Q. 12. What were the main features  War ?,"Ans. The main features of the First World World War War are as follows :  The First World War  was mainly fought in Europe. But its impact was felt around the world.  It was fought between two power blocs —the Allies  and the Central Powers (Germany, Austria - Hungary and Ottoman Turkey).  It lasted for more than four years.  It was the first modern industrial war as it saw the use of machine guns, tanks, aircraft, chemical weapons, etc., on a large scale.  To fight the war, millions of soldiers had to be recruited from around the world and most of them were men of working age.  During the war, 9 million people were dead and 20 million were injured.  These death and injuries reduced the able-bodied workforce in Europe.  Industries were restructured to produce war 1×5=5 related goods."
12,"Q. 13. Describe in brief the economic conditions of the post First World War period. [Board Term-I, Term-I, , 2013]","Ans. Post First World War period economic conditions:  Britain which was world’s leading economy in the pre-war period faced a prolonged crisis.  Indian and Japanese industries were developed developed as Britain was occupied with war.  After the war, it was difficult for Britain to recapture its earlier position in the Indian market.  Britain was burdened with huge external debts from the US.  Government reduced bloated war expenditure. This led to huge job loses and unemployment.  Grain prices witnessed a steep fall as wheat supply was disrupted during the First World War.  1×5=5 "
13,Q. 14. Mention the two key lessons learnt from the inter-war economic experiences by the economists and politicians after the Second  World War.,"Ans. The two lessons learnt by the economists and politicians during the Second World War were : First : An industrial society based on mass production needs mass consumption. For mass consumption, steady income was necessary and for stable income, full employment was necessary. For this, the government has to take step to minimise the fluctuation of price, production and employment. Hence, economic stability could be ensured by the government intervention. Second : The goal of full employment could be achieved only if the government controls the flow of goods, capital and labour.  the destruction caused during"
14,Q. 15. Explain the Second World War. Mention two crucial influences which shaped post-war  reconstruction.,"Ans.  Unlike earlier wars, most of the deaths took place outside the battlefields.  More civilians than soldiers died from war.  Vast parts of Asia and Europe were devastated. devastated.  Cities were destroyed.  There was immense amount of economic devastation. Two crucial influences : First : U.S’s emergence as military power in the western world. Second : Dominance of the Soviet Union.  3+2=5"
