questions,answers
Critically examine the main aspects of Indian National Movement during the period Delhi between 1920 and 1935. [Board Term-II (Set-680 ,"Following are the main aspects of the Indian National Movement between 1920-1935 :  Beginning of Mass Movement after Jallianwala Bagh Massacre.  Application of Satyagraha to Mass Movement, new methods to protest, boycott, picketing, renunciation of titles, and non-payment of taxes.  People of different sections and parts shared a common bond of resistance—united in their hatred against the British rule.  Industrialists led by Purshottamdas, Thakurdas and G. D. Birla criticized colonialism. 1¼ × 4 = 5 "
Explain the grievances of the peasants against the government. What steps were taken to organise Peasant Movement to fulfil their demands during the colonial rule ? ,Reasons of grievances of the peasants against the government were :  Due to forest laws of the colonial government. 
Which incident marked the beginning of Civil Disobedience Movement ? Why did the peasants join the Civil Disobedience Movement? ,"Civil Disobedience Movement : Violation of Salt Law by manufacturing salt from sea water by Gandhiji marked the beginning of Civil Disobedience Movement. The peasants joined the Civil Disobedience Movement due to the following reasons :  Rich peasants (Patidars of Gujarat and Jats of Uttar Pradesh) were active in the movement. They were hard hit by the trade depressions and falling prices. The refusal of the government to reduce the revenue led to widespread resentment.  For the rich peasants, fight fig ht for Swaraj was a struggle against high revenue.  Poor peasants wanted the unpaid rent to the landlord be remitted so they joined the Civil Disobedience Movement. "
Why did the poor peasants join the Civil Disobedience Movement  ? Why could not the Congress give full support to their demands ? ,"Significance of the Civil Disobedience Movement :  The Civil Disobedience Movement launched against the arrival of the Simon Commission. This continues between 1930-34.  Complete Independence was the main aim of Civil Disobedience Movement which formulated this demand in the Lahore session.  It was full fledged mass m ovement.  Mahatma Gandhi started the famous Salt March.  On 6th April, he ceremonically violated the law, manufacturing salt by boiling sea water."
Why did the poor peasants join the Civil Disobedience Movement  ? Why could not the Congress give full support to their demands ? ,"Mahatma Gandhi relaunched the Civil Disobedience Movement with great apprehension:  In December, 1931 Gandhiji went to London for the Round Table Conference, but the negotiations broke down and he returned disappointed."
Why did the poor peasants join the Civil Disobedience Movement  ? Why could not the Congress give full support to their demands ? ,Factors that gave rise to the Civil Disobedience Movement were :  The problem with the Simon Commission.  Irwin’s vague offer of Dominion Status for India in an unspecified future.  Salt Law.  Neglect of eleven demands of Gandhiji by the British.  Lahore Session of INC . 
Why did Mahatma Gandhi relaunch the Civil Disobedience Movement with great apprehension? Explain. ,Factors that gave rise to the Civil Disobedience Movement were :  The problem with the Simon Commission.  Irwin’s vague offer of Dominion Status for India in an unspecified future.  Salt Law.  Neglect of eleven demands of Gandhiji by the British.  Lahore Session of INC . 
"Explain any five five factors which gave rise to the Civil Disobedience Movement of 1930. [Board Term-II erm-II,, (Set-68 ",Factors that gave rise to the Civil Disobedience Movement were :  The problem with the Simon Commission.  Irwin’s vague offer of Dominion Status for India in an unspecified future.  Salt Law.  Neglect of eleven demands of Gandhiji by the British.  Lahore Session of INC . 
How did the Civil Disobedience Movement come into force in various parts of the country? Explain with examples. ,"Civil Disobedience Movement came into force in various parts of the country :  Gandhiji led the Salt March from Sabarmati Ashram to Dandi with his followers starting the Civil Disobedience Movement.  Thousands in different parts of the co untry broke the Salt Law, manufactured salt and demonstrated in front of government salt factories.  In the country side like the rich Patidars of Gujarat and Jats of Uttar Pradesh were active in the movement.  As rich peasant communities were very hard hit by the trade depression and falling prices, they became enthusiastic supporters of the Civil Disobedience Movement.  As the depression d epression continued and cash invoice dwindled, the small tenants found it difficult to pay the rent. They wanted the unpaid rent to the landlords to be remitted and thus they joined the movement.  Merchants and industrialists supported the movement by giving the financial assistance and refused to buy and sell the imported goods.  The industrial working class of Nagpur region participated in the Civil Disobedience Movement .  Railway worker, dock workers, coal mine workers of Chota Nagpur, etc. participated in protest rallies and boycott campaigns.  Women also participated in large numbers.  1 × 5 = 5 "
Explain the attitude of the Indian merchants and the industrialists towards the ‘Civil Disobedience‘ Movement’. ,"The attitude of the Indian merchants and the industrialists towards the Civil Disobedience Movement was :  During the 1st World War, Indian merchants and industrialists had made huge profits and became powerful.  They wanted protection against imports of foreign gods and a Rupee Sterling foreign exchange ratio that would discourage import.  To organize business interest they formed the Indian Industrial and Commercial Congress (in 1920) and the Federation of Indian Chamber of Commerce and Industries—FICCI .  They gave financial assistance and refused to buy or sell imported gods.  Most businessmen came to see ‘Swaraj’ at a time when colonial restrictions on business would no longer exist and trade and industry would flourish without constraints.  After the failure of the Round Table Conference business groups were no longer uniformly enthusiastic.  They were apprehensive of the spread of militant activities and worried about prolonged disruption  1 × 5 = 5 of business. "
