,questions,answers
0,Q. 1. What is the main difference between sperms and eggs of humans ? Write the importance of this difference. ,"Ans. Difference between sperms and eggs of humans : The major genetic differences lies in the difference in sex chromosome of sperm (male gamete) and egg ( female gamete). Sperm has Y chromosome as sex chromosome, while egg has X chromosome as sex chromosome. Importance of the difference : The difference in the sperm and egg cells maintains the continuity of the species generation after generation by the process of reproduction. 1 + 1"
1,Q. 2. List two preparations shown every month by the uterus in anticipation of pregnancy in humans. ,Ans. Uterus by undergoing cyclic changes prepares itself for receiving the zygote and supporting its further (2 marks each) growth into foetus every month in anticipation of pregnancy. The inner layer of uterus called endometrium becomes thickened to support the growth of foetus.
2,Q. 3. Mention the two functions of human testes.  What are the functions performed by the testis in human beings ?,Ans. (i) Testes produce sperm. (ii) Testes produce male sex hormone called testosterone.
3,Q. 4. What is the role of seminal vesicles and prostate gland in Human male reproductive system ? ,Ans. Seminal vesicles are a pair of thin walled muscular sac which secretes fluid for nourishment of Sperms. Prostate gland provides nourishment and transportation of sperm.
4,Q. 5. State the importance of chromosomal difference between sperms and eggs of human. ,"Ans. Sperms contain two types of chromosomes i.e., X— chromosomes and Y—chromosomes. Egg contains one type of chromosomes only i.e., X—chromosome."
5,"Q. 6. Identify among the following organism which is reproduced by sexual and which by asexual method. Amoeba, human beings, whale, Hydra, dog, Spirogyra. ","Ans. Sexual reproduction—Dog, whale, human. Asexual reproduction—Amoeba, Hydra, Spirogyra. 2"
6,"Q. 7. Write two functions of each (i) Testis, (ii) Ovaries. [Board Term II, Set-92024), 2012]",Ans. Two functions are : (i) Testis : It produces sperms and secretes male sex hormones called testosterone. (ii) Ovary : It produces ovum and secretes female sex hormones called estrogen and progesterone. 
7,Q. 8. (i) Trace the path of sperms from where they are produced in human body to the exterior.  (ii) Write the functions of secretions of prostate gland and seminal vesicles in humans. ,"Ans. (i) Testes—epididymis—vas deferens—ejaculatory duct—urinogenital duct—penis. (ii) Seminal vesicles are a pair of lobulated glands that produce 60-70% of semen plasma which consist of fructose, proteins and other chemicals for nourishing and stimulating sperms. Secretion of prostate gland is thick, milky and alkaline. It contains chemicals essential for motility of sperms."
8,Q. 9. What changes are observed in the uterus if fertilisation does not occur ? ,Ans. When an egg is released by ovary the walls of the uterus thickens so as to give the fertilised egg a smooth covering but as fertilisation doesn’t occur the walls come back to their original position by breaking down and thus the blood in it starts flowing out through urethra.
9,"Q. 10. Explain why does menstruation occur in human females ?  [Board Term II, Set (2015), 2012]","Ans. Every month uterus prepares itself to receive fertilized egg. Its lining become thick to provide nutrition to embryo, if fertilization of egg takes place. If fertilization of egg does not take place then lining is no longer needed and it gets detached and comes out through the vagina along with blood and mucus.  2"
10,Q. 11. What changes are observed in the uterus subsequent to implantation of young embryo ? ,Ans. The uterine wall thickens that is richly supplied with blood. A special tissue called placenta develops which connects embryo to the uterine wall that provides nutrients and oxygen to it.
11,"Q. 12. Mention the functions of (a) placenta, (b) fallopian tube in the human female reproductive system. ",Ans. (a) Placenta : (i) Helps in the transportation atom of glucose and oxygen from the mother to the embryo. (ii) Waste generated by the embryo is removed by transferring it to the mother’s blood. (b) Fallopian tube : (i) Egg is carried from the ovary to the uterus. (ii) Fertilization occurs here. 
12,"Q. 13. How does the embryo get nourishment inside the mother’s body ? [Board Term II, Set-FF7NBE6, 2015, 2014, Foreign Set I, II, III; Set (2017) 2012]","Ans. The embryo gets nourishment from the mother’s blood with the help of a special tissue called placenta. This is a disc which is embedded in the uterine wall. It contains villi on the embryo’s side of the tissue. On the mother’s side are the blood spaces, which surround the villi. This provides a large surface area for glucose and oxygen to pass from the mother to the embryo. "
13,Q. 14. List any two contraceptive methods practised only by women. Mention how these methods work ? ,Ans. (i) Oral pills : Change hormonal balance so eggs are not released. (ii) Loop / Copper-T : Placed in the uterus. Prevent pregnancy by checking the entry of sperms through the vagina. 
14,Q. 15. What are the benefits of using mechanical barriers during sexual act ? ,Ans. Mechanical barriers like condom prevents the sperms from reaching the egg. Thus it is an effective method to avoid pregnancy. It also prevents transmission of infections during sexual act.
15,Q. 5. Reproduction is one of the most important characteristics of living beings. Give three reasons in support of the statement.,"Ans. Detailed Answer : Reproduction is one of the most important characteristics of living beings as it enables them to form offspring and continue their population. Through reproduction, they transfer their genetic information to the next generation. Reproduction ensures their continuity of existence on Earth."
16,Q. 6. What are the functions of testis in the human male reproductive system ? Why are these located outside the abdominal cavity ? Who is responsible for bringing about changes in appearance seen in boys at the time of puberty? ,"Ans. Functions of testis— (i) Produce sperms. (ii) Produces male hormone/ testosterone. (a) These are located outside the human body, as sperms need lower temperature than the normal body temperature to mature. (b) Testosterone.  1"
17,Q. 7. What is placenta ? Write any two major functions of placenta. ,"Ans. A disc shaped organ or special tissue in the uterus of pregnant mammal, nourishing and maintaining the foetus through the umbilical cord. Functions of Placenta : (i) Provides large surface area for glucose and oxygen to pass from mother to the embryo. (ii) Removal of waste generated in the developing embryo into the mother‘s blood. "
18,Q. 8. State the changes that take place in the uterus when : (i) Implantation of embryo has occurred. (ii) Female gamete/egg is not fertilised. ,"Ans. (a) When implantation of embryo has occurred, the uterine wall thickens and is richly supplied with blood to nourish the growing embryo. 1½ (b) The thick and spongy lining of the uterus slowly breaks and comes out through the vagina as blood and mucus.  Detailed Answers : (i) When implantation has occurred in uterus of mother, the inner lining of the uterus thickens and is richly supplied with the blood vessels to provide nourishment to the growing embryo. (ii) If the egg is not fertilised, it lives for one day. Since, the thickened uterus lining is no more required; it slowly breaks down and comes out of the vagina as blood and mucous known as menstruation which lasts for about two to eight days."
19,Q. 9. (a) Mention the role of the following organs of human male reproductive system : (i) Testis; (ii) Scrotum; (iii) Vas deferens; (iv) Prostate glands. (b) What are the two roles of testosterone ? ,"Ans. (a) (i) Testis—To produce male gametes // sperm or male hormone / testosterone. (ii) Scrotum—To provide optimal temperature to testis for the formation of sperm. (iii) Vas deferens—To deliver the sperms to the urinary bladder. (iv) Prostrate glands—To secrete the fluid which provides nutrition and medium for transport of sperms. (b) (i) Regulates formation of sperms, (ii) brings about the changes in boys during adolescence ½ + ½ "
20,"Q. 10. Write the functions of the following parts of human female reproductive system : (i) Ovary, (ii) Fallopian, (iii) Uterus. ","Ans. (i) Ovary : Produces egg or female gamete, female sex hormone/ estrogen (ii) Fallopian tube : Transfer of ovum to the uterus, Site for fertilization (iii) Uterus : Site of implantation of zygote, development of embryo. Detailed Answers : (i) Ovary : It produces eggs (ova) and female sex hormone estrogen and progesterone. (ii) Fallopian Tube : The fallopian tube provides passage for the eggs (ova) to pass into the uterus by ciliary action. It is the site for fertilisation. (iii) Uterus : It receive the fallopian tubes on either side and is capable of undergoing great enlargement. Uterus is the site of implantation of zygote and site of development of embryo."
21,Q. 11. What is Placenta ? Explain its functions in humans.  What is placenta ? State its function in human female. ,"Ans. Placenta is a specialized tissue embedded in the uterine wall. It contains villi on the embryo’s side and blood spaces on the mother’s side. Function—Helps in exchange of nutrients, gases and wastes materials between the mother and embryo/foetus.  3"
22,"Q. 12. What is placenta ? Explain its role in the development of human embryo. [Board Term II, Set (67002), 2012] HOW DO ORGANISMS REPRODUCE ?",Ans. Placenta is a disc-shaped structure between mother and embryo. Functions : (i) Provides large surface area for glucose and O2 to pass from mother to embryo. (ii) Removal of wastes from embryo. 
23,Q. 13. (a) Write the functions of the following parts of human male reproductive system : (i) Testis; (ii) Vas deferens; (iii) Urethra; (iv) Prostate. (b) List any two common pubertal changes that appear in human males. ,"Ans. (a) (i) Testis—Formation of sperm / germ cells // secretion of testosterone (ii) Vas deferens—Delivery of sperms from testis to urethra. (iii) Urethra—Ejaculation of sperms. (iv) Prostrate—Its secretions nourishes the sperms. (b) Thick hair growth on the face, voice begins to crack, hair growth in armpits. (or any other) ½+½ "
24,Q. 14. State briefly the changes that take place in a fertilized egg till birth of the child in the human female reproductive system. What happens to the egg when it is not fertilized ? ,"Ans. Changes in fertilized egg :  Zygote/fertilized egg starts dividing.  Implantation of zygote in the inner uterine wall.  Embryo starts growing with the help of the placenta which results in the development of the child.  Birth of a child as a result of rhythmic contraction of the muscles in the uterus.  When egg is not fertilized, the inner lining of the uterus slowly breaks and comes out through the vagina as blood and mucous (Menstruation)"
25,Q. 15. In the diagram of human male reproductive system given below : (i) Label the parts A and B. (ii) Name the hormone produced by organ ‘X’. What is the role of this hormone in the human male ? (iii) Mention the name of substances that are transported by tubes. (i) C and (ii) D.  Bladder,"Ans. (i) A-Seminal vesicle B-Prostate gland. (ii) Testosterone; controls gamete formation and develops secondary sex organs. (iii) (a) C-Sperms, (b) D-Sperms/semen and urine.½+½"
26,Q. 16. (i) How many eggs are produced every month by either of the ovaries in a human female ? Where does fertilization takes place in the female reproductive system ? (ii) What happens in case the eggs released by the ovary is not fertilized ? ,"Ans. (i) One egg is produced every month by one of the ovaries. Fertilization takes place in the fallopian tubes. (ii) In case the egg released by the ovaries is not fertilized, it lives for about one day. But since the uterus prepares itself every month to receive a fertilized egg, its lining become thick and spongy. When the egg does not fertilize this lining slowly breaks and come out through the vagina as blood and mucus and is known as menstruation."
27,Q. 17. Is copy of DNA formed during reproduction identical to the original cell ? Give reason for the support of your answer and explain how DNA copying is beneficial for the species ? ,"Ans. No, it cannot be identical to the original cell. It has variation. It becomes the basis for organic evolution.1 + 1 + 1"
