,questions,answers
0,Q. 1. What are ionic compounds ? List two properties of these compounds. ,Ans. The compounds which have bonds formed by loss and gain of electrons are called ionic compounds or electrovalent compound and the bond formed is known as ionic bond or electrovalent bond. Two properties of ionic compounds : (i) Ionic compounds are hard and brittle. (ii) Ionic compounds have high melting and boiling points.
1,"Q. 2. Why do ionic compounds have high melting points ? State reason. [Board Term-I, Set (18) 2012]","Ans. In ionic compounds, cations and anions are held together by strong electrostatic forces of attraction. Hence large amount of energy is required to overcome these forces. "
2,"Q. 3. Define amphoteric oxides. Give two examples of such oxides. [Board Term-I, Set (38) 2012]",Ans. Oxides which show both acidic and basic behaviour and oxides that react with both acids as well as bases to produce salts and water. Example : Al2O3 and ZnO. 
3,"Q. 4. Define ionic compounds. Ionic compounds conduct electricity only in the molten state and not in solid state. Why ? [Board Term-I, Set (38) 2012]","Ans. The compounds formed by the transfer of electrons from a metal to a non-metal are called ionic compounds. Ionic compounds in the solid state do not conduct electricity because movement of ions in the solid is not possible due to their rigid structure, but in the molten state ions move freely. "
4,"Q. 5. What is meant by refining of metals ? In the electrolytic refining of metal M, name the cathode, anode and the electrolyte. [NCERT, Board Term-I, Set (39) 2012]",Ans. Refining — Removal of impurities from the metal ½ Cathode — Pure metal Anode — Impure metal Electrolyte — Salt solution of the metal. 
5,Q. 6. Why is pure gold not suitable for making ornaments ? ,Ans. Gold in an extremely malleable metal. Pure gold is too soft to make jewellery out of it. Hence 24 Karat pure has to be mixed with other metals to make it hard gold enough to be used as jewellery piece. 2 (2 marks each)
6,Q. 7. Why electrical wires are coated with PVC (Poly Vinyl Chloride) ? ,Ans. Electric wires and cables are coated with substance like PVC to prevent from electric shock since PVC is insulator (bad conductor of electricity). and it does not conduct electricity it is therefore on excellent material to use for electrical applications such as insulation sheathing for cables.
7,Q. 8. Why do we apply oil on iron hook kept in storage ? ,"Ans. Oils help to prevent corrosion by excluding moisture and oxygen from the metal surface. All metals will form a thin layer of oxide on the surface and oil etc. can penetrate into this, helping to stabilise it and prevent destructive corrosion."
8,Q. 9. Why should the metal sulphides and carbonates be converted to metal oxides in the process of extraction of metal from them ? ,"Ans. It is easier to obtain metals from their oxides rather than from carbonates or sulphides. So, the ore is first converted into an oxide. A carbonate ore is first converted into oxide ore by calcination. A Sulphide ore is converted into oxide ore by roasting."
9,"Q. 10. Explain the steps for extraction of copper from its sulphide ore. Write the balanced equations involved in the process. [Board Term-I, Set (18) 2012] Heat",Ans. (i) 2Cu 2S + 3O2  → 2Cu 2O(s) + 2SO2 (g ) Heat → 6Cu(s) + SO2 (g ) (ii) 2Cu 2O + Cu 2S  
10,Q. 11. Write symbols of cation and anion present in MgO. Why do ionic compounds have higher melting points ? [Board Term-I Set (41) 2012],Ans. Cation : Mg++ Anion : O– – Ionic compounds have high melting point because cations and anions are held by strong electrostatic force of attraction and considerable amount of energy is required to break the strong inter ionic forces.  1
11,Q. 12. Name a metal/non-metal : (i) Which makes iron hard and strong ? (ii) Which is alloyed with any other metal to make an amalgam ? (iii) Which is used to galvanise iron articles ? (iv) Whose articles when exposed to air form a black coating ?  METALS AND NON-METALS,Ans. (i) Carbon (ii) Mercury (iii) Zinc (iv) Silver 
12,Q. 13. A metal ‘M’ is found in nature as its carbonate. It is used in the galvanization of iron. Identify ‘M’ and name its ore. How will you convert this ore into free metal ? ,Ans. Zinc Ore of zinc is zinc blend (ZnS). Sulphide ore is heated below its melting point in the presence of air to convert it into metal oxide. It is called Roasting. Roasting 2ZnS(s) + 3O2(s) → 2ZnO(s) + 2SO2(g) Reduction of oxide ore : It is the process of conversion of metal oxide ore into metal. It can be done by heating the oxides. ZnO(s) + C(s) → Zn(s) + CO(g)
13,Q. 14. Name one metal each which is extracted by : (i) Reduction with carbon (ii) Electrolytic reduction (iii) Reduction with aluminium (iv) Reduction with heat alone ,Ans. (i) Zinc (ii) Aluminium (iii) Manganese (iv) Mercury 
14,Q. 15. What are the constituents of Solder alloy ? Which property of Solder makes it suitable for welding electrical wires ? ,Ans. Constituents of solder alloy are Lead and Tin. Solder has low melting point to electrically connect components together. It is frequently used to join wires to leads of components such as switches or to join components of all kinds to a printed circuit boards.
15,Q. 16. An aluminium cane is used to store ferrous sulphate solution. It is observed that in few days holes appeared in the cane. Explain the observation and write the chemical equation to support your answer. [Board Term-I Set (C2) 2010],"Ans. It is a displacement reaction. Aluminium is more reactive than iron. So, Fe is displaced by Al and aluminium sulphate is formed and iron is precipitated. 3FeSO4 + 2Al → Al2(SO4)3 + 3Fe."
16,Q. 17. Write chemical equations that show aluminium oxide reacts with acid as well as base. [Board Term-I Set (52) 2012] → 2AlCl3 + 3H2O,Ans. (i) Al2O3 + 6HCl  → 2NaAlO2 + H2O. (ii) Al2O3 + 2NaOH  
