,questions,answers
0,Q. 1. “There is a pressing need to use renewable energy resources.” Justify the statement with suitable arguments. ,"Ans. Need to use Renewable Energy Resources are :  The growing consumption of energy has resulted in the country becoming increasingly dependent on fossil fuels such as coal, oil and gas.  Rising prices of oil and gas and their potential shortages have raised uncertainties about the security of energy supply in future.  Has serious repercussions on the growth of the national economy.  Increasing use of fossil fuels also causes serious environmental problems.  Hence, there is a pressing need to use renewable energy sources like solar energy, wind, tide, biomass and energy from waste material.  1 × 3 = 3 "
1,Q. 2. Give a short account of the major iron-ore belts in India.  		Mention any three iron-ore belts in India. ,Ans. Iron ore belts in India are :  Odisha – Jharkhand belt  Durg-Bastar – Chandrapur belt  Bellary – Chitradurga – Chikmanglur – Tumkur Belt in Karanataka.  1 × 3 = 3
2,Q. 3. Why is mica considered the most important mineral in electric and electronic industries ? Give three reasons. 		How is mica one of the most indispensable minerals ? Explain any three points. ,Ans. Mica is :  Excellent di-electric in strength and has low powerless factor.  It has insulating properties and resistance to high voltage.  Most indispensable mineral used in electric and electronic industries.  1 × 3 = 3
3,Q. 4. Name the most important industrial iron-ore in terms of quantity. Write any two characteristics of it. ,"Ans.  Iron content is 50-60 percent, slightly lower than magnetite.  State, Chhattisgarh. It is coloured black to steel or silver-gray, brown to reddish brown.  It is harder than pure iron but much more brittle.   3"
4,Q. 5. Name the most important industrial iron-ore in terms of quantity. Mention its iron ore content and a state where it is found. ,Ans. Magnetite is the finest iron-ore with a very high content of iron of up to 70 percent. Karnataka has the highest reserves of Magnetite ore. 1 + 1 + 1 = 3
5,Q. 6. Differentiate between ferrous and non-ferrous minerals with examples. ,Ans. Refer to Ans of Q.12 Short Answer type Questions of Topic-12.
6,"Q. 7. Study the diagram given below and answer the following questions : Other Odisha aka nat Kar 15% Madhya Pradesh Production of Manganese showing statewise share in percent, 2003-2004  Which state is the largest producer of Manganese in India ?  Which state is the second largest producer of Manganese in India ?  State one important use of Manganese.","Ans.  Odisha.  Madhya Pradesh.  Manganese is mainly used in the manufacturing of steel and ferro-manganese alloys, for bleaching powder, insecticides and paints. 1 × 3 = 3"
7,Q. 8. Name the mineral ore from which aluminium is extracted ? Why is it gaining importance ? Give its distribution in India. ,"Ans.  Bauxite.  Aluminium is gaining importance because of its extreme lightness, good conductivity and great malleability. It combines the strength of metals such as Iron.  It is mainly found in Amarkantak Plateau, Maikal Hills and the plateau region of Bilaspur-Katni. Koraput district in Odisha has large deposits. Odisha is the largest bauxite producing state. Others are Gujarat, Maharashtra and Jharkhand.   3"
8,Q. 9. Explain any three different forms in which minerals generally occur. ,"Ans.  Minerals occur in the form of veins and lodes .  In sedimentary rocks, a number of minerals occur in beds and layers.  As residual mass of weathered material.  As alluvial deposits in ocean waters.   3"
9,Q. 10. What are the uses of copper ? Name the two leading copper producing states of India. ,Ans. Uses of copper :  In manufacturing electrical cables.  In electronic industries.  In chemical industries. The two leading copper producing states of India are Madhya Pradesh and Rajasthan.   3
