questions,answers
Why has the Surat and Hoogly ports declined by the end of 10th century ? Explain any three reasons.,"Surat decline by the end of 18th century.  The port of Surat declined mainly because of the growing power of the European Companies in India.  These European Companies gradually gained power and started to control sea-trade in India.  They secured a variety of concessions which they obtained from local court and by gaining monopoly rights to trade.  These companies did not want to use the old ports of Surat, Masulipatanam, and Hoogly etc.  Instead they developed the ports of Bombay."
"“In the eighteenth century Europe, the peasants and artisans in the countryside readily agreed to work for the merchants.” Explain any three reasons.   Or 		In the 17th century merchants from towns in Europe began. Employing peasants and artisans within the villages. Explain. "," Many peasants had tiny plots of land which could not provide work for all members of the household.  So when merchants came around and offered advances to produce goods for them, peasant households eagerly agreed.  By working for the merchants, they could remain in the countryside and continue to cultivate their small plots.  Income from proto-industrial production supplemented their shrinking income from cultivation. It also allowed them a fuller use of their family labour resources."
Describe the contributions of Dwarkanath Tagore as an entrepreneur of Bengal. ," Dwarkanath Tagore believed that India would develop through westernization and industrialisation.  He invested in shipping, shipbuilding, mining, banking, plantations and insurance.  Dwarkanath Tagore made his fortune in China trade before he turned to industrial investment, setting up six joint stock companies in the 1830s and 1840s."
Explain the role played by advertisements in creating new consumers for the British products. ," Advertisements make products appear desirable and necessary.  They try to shape the minds of people and create new needs.  If we look back into history, the very beginning of the industrial age, advertisements have played a very vital role in expanding the markets for products and in shaping a new consumer culture."
"“The upper classes, during Victorian period, preferred things produced by hands.” Explain. ","The upper classes, during Victorian period preferred things produced by hands because :  They symbolised refinement and classic.  They were better finished.  They were individually produced and carefully designed."
“Although wages increased somewhat in the nineteenth century but they could not improve the welfare of the workers.” How do you agree with this statement ? Explain any three points. ," The average figures hide the variations between trades and fluctuations from year to year.  The real value of workers’ income fell significantly, since the same wages could now buy fewer things.  The workers did not get employment everyday, hence the number of days worked determined the average daily income of the workers."
What is meant by proto-industrialization ? Why was it successful in the countryside in England in the 17th Century ? 		,Proto-industrialization was the early phase of industrialization in Europe and England when there was large scale industrial production for an international market. This was not based on factories. It was successful in the countryside in England due to the following reasons :  The peasants had been shut out of village commons due to enclosure movement.  They now looked for alternative source of income
Why did technological changes occur slowly in Britain in early nineteenth century ? Explain any three reasons.  Or “Technological changes occurred slowly in Britain.” Give three reasons for this. 				 , New technology was expensive and merchants and industrialists were cautious about using it.  The machines often broke down and repair was costly.  They were not much effective as compared to cheap labour. 
How did the abundance of labour in the market affect the lives of worker in Britain during the 19th century ? Explain with examples. ,"Abundance of labour in the market affected the lives of the workers in Britain in following ways :  The work available in most of the industries were seasonal. So workers had long period without work. Many returned to the countryside. But most of them looked for odd jobs.  Most of the workers had to wait for weeks or more to get job. They had to spend nights under bridges or in night shelters.  Wages had increased somewhat in the early nineteenth century. When prices rose sharply during the prolonged Napoleonic war, the real value of what the workers earned fell significantly, since the same wages could now buy fewer things."
Mention any three restrictions imposed by the British government upon the Indian merchants in the 19th Century ? ,Restrictions imposed by the British government upon the Indian merchants were :  The colonial control over Indian trade tightened and space within which Indian merchants could function became limited.  They were barred from trading with Europe in manufactured goods.  They had to export mostly raw materials and foodgrains.  They were also gradually edged out of the shipping business.
Why there was no shortage of human labour in Victorian Britain in the mid of nineteenth century? Explain. ," Poor peasants and vagrants moved to cities in large number in search of jobs, waiting for work.  There was plenty of labour and their wages were low.  Industrialists had no shortage of labour.  They did not want to introduce machines or large investments."
Why did women workers in Britain attack the Spinning Jenny ? Give any three reasons. 		 ," The Spinning Jenny speeded up the spinning process and reduced labour demands.  Many workers were left without any job and became unemployed.  By the use of this machine, a single worker could make a number of spindles and spin several threads. That is why the women workers attacked Spinning Jenny."
"After industrial development in England, what steps did the British government take to prevent competition with the Indian textile ? ", The British government imposed import duties on cotton textiles so that Manchester goods could be sold in Britain without competition.  It persuaded the East India Company to sell the British manufactured goods in Indian market.  It increased the export of British cotton goods.  It decreased the Indian imports into Britain. 
