,questions,answers
0,"Q. 1. How did industrial revolution give rise to Capitalism ? Explain.  [Board Term 1, 2015, Set-C5JWEVD]  ","Ans. The gomasthas were appointed by the British to supervise weavers, collect supplies and examine the quality of cloth. "
1,"Q. 1. How did industrial revolution give rise to Capitalism ? Explain.  [Board Term 1, 2015, Set-C5JWEVD]  ","Ans. The jobber was a person with some authority and he used to help the industrialists to get workers. His role was to ensure job to worker and workers to industrialists. He used to be an old and trusted worker. Functions : (i) He got people from his village. (ii) He ensured them jobs. (iii) He helped the workers to settle in the cities. (iv) He provided money in time of crisis. (Any two) (CBSE Marking Scheme, 2012) 1×3=3"
2,"Q. 2. Who were the Jobbers ? Explain their main functions. [Board Term 1, 2012 (36)]  (NCT 2014) Or 		Who was a Jobber ? Mention any two functions of a Jobber. [DDE-2015, Set-E][Board Term 1, 2011 (5800, 12, 18)]","Ans. (i) Gomastha were paid servants who were appointed by East India Company to supervise weavers, collect supplies and examine the quality of cloth. (ii) Clash between gomasthas and weavers : Refer to Q. No. 3 of Long Answer Type Question. "
3,"Q. 3. Who were the Gomasthas ? Why did the weavers and Gomasthas clash ? [DDE-2015-16, Set-M]  [Board Term 1, 2011 (5800, 24)]","Ans. (i) Gomastha were paid servants who were appointed by East India Company to supervise weavers, collect supplies and examine the quality of cloth. (ii) Clash between gomasthas and weavers : Refer to Q. No. 3 of Long Answer Type Question. "
4,"Q. 5. Why did East India Company appoint Gomasthas in India ? (NCERT) 				 [Board Term 1, NCT-2014, 2011 (5800, 14, 25)] Or 		Describe any three functions of Gomasthas. [Board Term 1, KVS-2014, 2011 (5800, 19) 2010 (C2)]","Ans. The East India Company appointed Gomasthas in India due to the following reasons : (i) Before 1760s, British cotton industries had not expanded and Indian fine textiles were in great demand in Europe. (ii) East Indian Company wanted to expand exports from India but French, Dutch, Portuguese and local traders competed in the market. (iii) The weavers and supply merchants could bargain and try selling the products to the best buyer. Hence they appointed Gomasthas to supervise and collect supplies. 1×3=3"
5,"Q. 6. Describe any three main reasons for the decline of textile exports from India in the 19th century. 		 [Board Term 1, 2014, (X30T4XE), (R9UJGYG)]","Ans. (i) Britain imposed import duties on cotton textiles, thus export market got declined. (ii) Exports of British goods to India increased. Along with Manchester goods flooded Indian markets. (iii) The machine-made goods were cheaper and weavers could not compete with them. (iv) Raw cotton exports from India to Britain shot up the prices of cotton. (v) By 1850, reports from most weaving regions got declined and desolated. (Any three) 1×3=3"
6,"Q. 7. Why did industrial production in India increase during the First World War ? Give any reasons.  [Board Term 1, 2014 (R9UJGYG)]  [ 17  THE AGE OF INDUSTRIALIZATION ","Ans. (i) Manchester imports into India declined as British mills were busy with war production. (ii) Indian industries were also called upon to supply war needs : such as jute bags, cloth for the army uniform, tents and leather boots, horse and mule saddles and a host of other items. (iii) Even after the war, Manchester failed to recapture its old position in Indian market. 1×3=3"
7,"Q. 8. Explain the effects of East India Company’s exploitative methods of asserting monopoly over trade. [Board Term 1, KVS-2014]",Ans. (i) The company tried to eliminate the existing traders and brokers connected with cloth trade and tried to establish a direct control over the weavers. (ii) This was a situation of helplessness and desperation which made the workers to revolt against the British. The workers started to either change their profession or migrated to other places. (iii) These measures ultimately led to the elimination of Indian weavers. 1×3=3
8,"Q. 9. Describe the functions performed by supply merchants in export trade.   [Board Term 1, 2013 (553K)] ","Ans. (i) Supply merchants linked the port towns to the inland regions. (ii) They gave advances to weavers, procured the woven cloth from wearing villagers and carried the supply to the ports. (iii) At ports, they had brokers who negotiated the price and bought goods from the supply merchants who were operating inland. 1×3=3 (CBSE Marking Scheme, 2013)"
9,"Q. 10. Explain any three problems faced by Indian weavers in 1850s. [Board Term 1, 2012 (58)] Or 		What problems were faced by the Indian cotton weavers in the 19th century ? Describe.  [Board Term 1, 2012 (52)] Or 		State any three problems faced by cotton weavers of India ? [Board Term 1, 2011 (5800, 22, 38)]","Ans. The problems faced by Indian cotton weavers continued. They were as follows : (i) Their export market collapsed due to increase in import duties on them in England. (ii) Their local market shrank as they were flooded with cheap Manchester imports. (iii) They could not get sufficient supply of raw cotton of good quality. When the American civil war broke out and cotton supplies from the U.S. were cut off, Britain turned to India. Indian weavers were forced to buy cotton at a very high price.  (CBSE Marking Scheme, 2012) 1×3=3 "
10,"Q. 11. “The typical worker in the mid 19th century was not a machine operator but the traditional crafts person and labourer.” Support the statement with examples.   [Board Term 1, 2012 (51), 2011 (5800, 23, 35)] ","Ans. (i) Technological changes occurred slowly. (ii) Machines broke down and repair was costly. (iii) Machines were not as effective as inventors and manufacturers claimed them to be. (iv) There were no buyers for machines. (v) Technology was industrialists.  slow  to  be  accepted  by  (vi) Demand in market was often for goods with intricate designs and specific shapes. (vii) Aristocrats and bourgeoisie preferred things produced by hands. (viii)  These were designed.  better  finished and carefully (Any three) 1×3=3 (CBSE Marking Scheme, 2012) "
11,"Q. 12. “Despite stiff competition from machine-made thread, the Indian handloom production not only survived, but also saw a steady growth in the 20th century.” Explain reasons in favour of your answer. [Board Term 1, 2012 (68)]","Ans. Reasons for growth of handloom production are : (i) Adopting technological changes by the weavers to increase production without raising the costs. (ii) Those who catered to the rich always had a demand for their goods. Examples : Beanarasi and Baluchari Sarees. (iii) Mills could not imitate specialized weavers. Example : Sarees with intricate borders, lungis, handkerchiefs. 1×3=3 (CBSE Marking Scheme, 2012)"
12,"Q. 13. Trace the development of textile industry in India. [Board Term 1, 2011 (5800, 15, 26)]","Ans. The development of textile industry in India can be traced in the following stages : (i) First cotton mill came up in Bombay in 1854. (ii) Around the 1860s, jute mills came up in Bengal. (iii) These were followed by mills in Kanpur, Ahmedabad and Madras. 1×3=3"
13,"Q. 14. Mention the name of three Indian entrepreneurs and their individual contribution during the 19th century. [Board Term 1, 2010 (C1)]","Ans. (i) Dinshaw Petit, J. N. Tata and Seth Hukum Chand are the three entrepreneurs. (ii) Dinshaw Petit and J. N. Tata built huge industrial empires. Seth Hukum Chand established the first Indian Jute Mill. 1+2=3  18 ]  Oswaal CBSE (CCE) Question Bank (Term-1), SOCIAL SCIENCE, Class – 10 "
