,questions,answers
0,Q. 3. Who were the ‘New Gomasthas‘ ? How did they become partners of the British Management System ?,"Ans.  The Gomasthas were appointed by the British to supervise weavers, collect supplies and examine the quality of cloth.  As time passed, New Gomasthas who were outside and did not have any long term social link with the village acted arrogantly with the villagers, marched into the village with sepoys and peons and punished weavers for delays in supply-often beating and flogging them. This was an act which was very similar to the manner i n which the British dealt with defaulters. In this manner Gomasthas became good partners in British management."
1,"Q. 4. Why did East India Company appoint  Gomasthas in India ? [Board Term-I erm-I,, , NCT-2014, 2011] Describe any three functions of Gomasthas. ","Ans. The East India Company appointed Gomasthas in India due to the following reasons :  Before 1760s, British cotton industries had not expanded and Indian fine textiles were in great demand in Europe.  The East India Company wanted to expand exports exports from India but French, Dutch, Portuguese and local traders competed in the market.  The weavers and supply merchants could bargain and try selling the products to the best buyer. Hence they appointed Gomasthas to supervise and collect supplies."
2,Q. 5. Explain the effects of the East India Company’s exploitative methods of asserting monopoly  over trade.,Ans.  The company tried to eliminate the existing traders and brokers connected with cloth trade and tried to establish a direct control over the weavers.  This was a situation of helplessness and desperation which made the workers to revolt against the British. The workers started to either change their profession or migrated to other places. ultimately led to the elimination of  These measures ultimately the Indian weavers.
3,Q. 6. How did Industrial Revolution give rise to Capitalism ? Explain. ,"Ans.  Imperialism was the ill-begotten child of industrialization.  Industrialization chiefly needed two things. One of them being the constant supply of rawmaterials and the other is that the finished goods be sold at the same speed.  The industrialized countries had introduced heavy import duties as protective tariffs to check the import from other countries.  Faced with the problem of finding new markets for their products, the producer nations chose such countries where industrialization had not yet reached.  Hence a race for bringing those areas under their effective occupation or effective influence started among the various industrialized nation.  As a consequence, consequence, Britain, France, Germany and Japan, etc., set up their colonies in Asia, Africa and South America, etc.  Hence a race for bringing those areas under their effective occupation or effective influence started among the various industrialized nations.  1×3=3 "
4,"Q. 7. Describe any three conditions that were favourable for the continuing growth of industries in the 18 th century India. [Board Term-I, Term-I, , 2016-17]",Ans. Three conditions that were favourable for the continuing growth of industries in 18th century India are :  India abounds in coal and iron-ore deposits.  Number of perennial rivers. rivers.  Abundant raw-materials.  Vast network of roads and and railways.  Big market.  Demand in several several Arabian and Asian countries.  1 × 3 = 3 
5,"Q. 8 ‘Industrialization gave birth to Imperialism’. Justify the statement with three arguments. [Board Term-I, Term-I, , , 2016-17]","Ans. ‘Industrialization gave birth to Imperialism’.  Imperialism as the ill-begotten child of industrialization.  Other things beside, industrialization chiefly c hiefly needed two things. One of them being the constant supply of raw-materials and the other is that the finished goods be sold at the same speed.  The industrialized countries c ountries had introduced heavy import duties as protective tariffs to check the import from other countries.  Faced with the problem of finding new markets for their products, the producer nations chose such countries where industrialization had not yet reached.  Hence a race for bringing those areas under their effective occupation or effective influence started among the various industrialized nations.  As a consequence, Britain, France, Germany Germany,, Japan, etc. set up their colonies in Asia, Africa, South America, etc.  These colonies served their two purposes of being the suppliers of cheap raw materials and an easy market for their finished goods.  1 × 3 = 3 "
6,"Q. 9 Why did industrial production in India increase during the First World War ? Give any three reasons. [Board Term-I erm-I,, , 2014]","Ans.  Manchester imports into India declined as British mills were busy with war production.  Indian industries were also called upon to supply war needs – such as jute bags, cloth for the army uniform, tents and leather boots, horse and mule saddles and a host of other items.  Even after the war, war, Manchester failed to recapture its old position in the Indian market."
7,"Q. 10. How was foreign trade from India conducted before the age of machine industries ? Term-I, , 2016-17] Explain. [Board Term-I,","Ans.  Before the age of machine industries, silk and cotton goods from India dominated the international market in textiles. Coarser cotton was produced in many countries, but the finer varieties often came from India. Armenian and Persian merchants took the goods from Punjab to Afghanistan, Eastern Persia and Central Asia.  Bales of fine textiles were carried on camel back via the North West frontier, through mountain passes and across deserts.  A vibrant sea trade operated through the main pre-colonial ports. Surat on the Gujarat coast connected India to the Gulf and Red Sea Ports; Masulipatnam on the Coromandel Coast and Hooghly in Bengal had trade links with Southeast  1 × 3 = 3 Asian ports.  th"
8,"Q. 11. “The typical worker in the mid 19 century was not a machine operator but the traditional crafts person and labourer.” Support the statement with examples. [Board Term-I, Term-I, , 2012 , 2011]",Ans.  Technological changes occurred slowly.  Machines broke down and repairs were were costly.  Machines were not as effective effective as inventors and manufacturers claimed them to be.  There were no buyers buyers for machines.  Technology was slow to be accepted by the industrialists.  Demand in market was often often for goods with intricate designs and specific shapes.  Aristocrats and bourgeoisie preferred things produced by hands.  These were better finished and carefully  1×3=3 designed. 
9,Q. 12. Describe the functions performed by supply merchants in export trade. ,"Ans.  Supply merchants linked the port towns to the inland regions.  They gave advances to weavers, procured the woven cloth from wearing villagers and carried the supply to the ports.  At ports, they had brokers who negotiated the price and bought goods from the supply merchants who were operating inland. 1×3=3 "
