,questions,answers
0,Q. 1. Why did the different social groups join the Civil Disobedience Movement ? Explain. ,"Ans. Different social groups in the Civil Disobedience Movement :  Rich Peasantry Group–The Patidar and Jats demanded reduction in revenue and participated in the boycott program.  Poor peasantry Group–They wanted unpaid rent to be remitted, joined radical movement led by the socialist and communist.   Business Class Group–prominent industrialist like Purshottamdas, G D Birla formed FICCI. They wanted protection against imports of foreign goods and rupee sterling exchange ratio and refused to sell imported goods.  Working Class Group–Nagpur Workers adopted boycott of foreign goods, against low wages and poor working conditions.  Women–participated in the protest marches, manufacturing of salt and boycotted foreign goods. 1 × 3 = 3 "
1,Q. 2. Simon Commission was greeted with slogan ‘Go back Simon’ at arrival in India. Support this reaction of Indians with arguements. ,"Ans. Simon Commission  The new Tory government in Britain constituted a Statutory Commission under Sir John Simon.  Set up in response to the nationalist movement.  The commission was to look in to the functioning of the constitutional system in India and suggest changes.  The problem was that the commission didn‘t have a single Indian member.  When the Simon Commission arrived in India in 1928, it was greeted with the slogan ‘Go back Simon’.  All parties, including the Congress and the Muslim League, participated in the demonstrations.  1 × 3 = 3 "
2,Q. 3. Explain in brief the ‘Dandi March’.  		Describe the main features of the ‘Salt March’. ,"Ans.  Mahatma Gandhi started his famous ‘Salt March’ or ‘Dandi March’ on 11th March, 1930 accompanied by 78 of his volunteers.  The march was to cover 240 miles. .  On 6th April, 1930, he reached Dandi and ceremonially violated the law by manufacturing salt by boiling sea water.  This marked the beginning of Civil Disobedience Movement.  1 × 3 = 3 "
3,Q. 4. Who had designed the ‘Swaraj Flag’ in 1921 ? Explain the main features of this ‘Swaraj Flag’.  		Which flag did Gandhiji design in 1921 ? Mention its special features. ,Ans. The Civil Disobedience Movement was different from the Non-Cooperation Movement : Non-Cooperation Movement :  The people were asked not to cooperate with the government.  Foreign goods were boycotted.  Liquor shops were picketed.  Foreign clothes were burnt in heape.  In many places merchants and traders refused to trade on foreign goods or finance foreign traders.  Students left the government owned schools and college.  Lawyers gave up legal practices. Civil Disobedience Movement :  People were asked to break colonial laws.  The countrymen broke the salt law.  Peasants refused to pay revenue and chaukidari tax.  Village officials resigned from their jobs.  Forest people violated forest rules and laws.  
4,Q. 6. What type of flag was designed during the ‘Swadeshi Movement’ in Bengal ? Explain its main features. 			 ,"Ans. During the “Swadeshi Movement” in Bengal the flag designed was a Tricolour Flag. The two features of the flag were :  The colour of the flag was-Red, Green and Yellow.  It had eight lotuses representing eight provinces in British India.  It had a crescent moon representing Hindus and Muslims.  1 + 2 = 3 "
5,Q. 7. How did the Salt March become an effective tool of resistance against colonialism ? Explain. ,"Ans.  In 1921, Gandhiji had designed the Swaraj flag.  It was a tricolour  flag and Gandhiji sent a letter to Viceroy Irwin stating had a spinning wheel in the centre representing eleven demands. The most stirring of all was the the Gandhian ideal of self-help. demand to abolish the salt tax.  Carrying the flag, holding it aloft, during marches Salt was the most essential item of food and was became a symbol of defiance. consumed by rich and poor alike.  Irwin was unwilling to negotiate, so Gandhiji"
6,Q. 7. How did the Salt March become an effective tool of resistance against colonialism ? Explain. ,"Ans.  In 1921, Gandhiji had designed the Swaraj flag.  It was a tricolour  flag and Gandhiji sent a letter to Viceroy Irwin stating had a spinning wheel in the centre representing eleven demands. The most stirring of all was the the Gandhian ideal of self-help. demand to abolish the salt tax.  Carrying the flag, holding it aloft, during marches Salt was the most essential item of food and was became a symbol of defiance. consumed by rich and poor alike.  Irwin was unwilling to negotiate, so Gandhiji"
7,Q. 8. Describe the main features of ‘Poona Pact‘. ,Ans. The main features of ‘Poona Pact’ were :  The Poona Pact  gave Depressed Classes  reserved seats in provincial and central legislative councils.  They were to be voted in by the general electorate.  The Act came into force due to Gandhiji’s fast unto death.  Ambedkar ultimately accepted Gandhiji’s stand.  1 × 3 = 3 
8,Q. 9. How did women participate in the Civil Disobedience Movement ? Explain. ,"Ans. Participation of women in the Civil Disobedience Movement :  Women in large number participated in the Civil Disobedience Movement.  During Salt March thousands of women came out of their homes to listen to Gandhiji.  They participated in protest marches, manufactured salt.  They picketed foreign cloth and liquor shops.  Many went to jail.  They began to see service to the nation as a sacred duty of women  1 × 3 = 3 "
9,Q. 10. “The Congress was reluctant to include the demands of industrial workers in its programme of struggle.“ Analyse the reasons. ,"Ans. The Congress was reluctant to include the demands of industrial workers in its programme of struggle:  The industrialists came closer to the Congress, but the workers stayed aloof.  Congress felt this would alienate industrialists.  It would divide its anti-imperial forces.  Civil Disobedience Movement would be weakened.  1 × 3 = 3 "
