,questions,answers
0,Q. 1. Tooth enamel is the hardest substance in our body. Name the compound of which it is made up of. At what pH of the mouth it gets corroded ? State the role of bacteria present in the mouth. Suggest a method to prevent tooth decay.,Ans. Tooth enamel is made up of compound calcium phosphate. Its pH is 5.5. Bacteria present in the mouth works on the leftover food particles and produce acid. Tooth pastes are used for neutralising the excess acid.
1,"Q. 2. A dry pellet of a common base B, when kept in open absorbs moisture and turns sticky. The compound is also a by-product of chlor-alkali process. Identify B. What type of reaction occurs when B is treated with an acidic oxide ?  3","Ans. Sodium hydroxide (NaOH) is a commonly used base and is hygroscopic, i.e., it absorbs moisture from the atmosphere and becomes sticky. The acidic oxides react with base to give salt and water. 2NaOH(aq) + CO2(g) → Na2CO3(aq) + H2O(l) 1"
2,Q. 3. A compound of sodium ‘X’ is used in kitchen to make pakoras crispy. It is also used to remove acidity in stomach. (i) Identify the compound ‘X’ and write its chemical formula. (ii) What chemical reaction occurs on heating it during the cooking foods.,Ans. (i) ‘X’ is sodium hydrogen carbonate (Baking soda) NaHCO3. (ii) 2NaHCO3 Na2CO3 + H2O + CO2.
3,Q. 4. A yellow powder ‘A’ gives a pungent smell when left in open. It is a good oxidising agent and is used for bleaching cotton linen in textile industries. Identify A and give its method of preparation. What is its commercial name ?,Ans. The given compound ‘A’ is calcium oxychloride because it is a oxidising agent and in open it reacts with CO2 to give pungent smell of chlorine gas. CaOCl2 + CO2 → CaCO3 + Cl2 It is prepared by the action of dry slaked lime with chlorine gas. Ca(OH)2 + Cl2 → CaOCl2 + H2O Calcium oxychloride is commercially known as Bleaching powder.
4,"Q. 5. A compound X is bitter in taste. It is a component of washing powder and reacts with dil. HCl to produce brisk effervescence due to colourless, odourless gas Y which turns lime water milky due to formation of Z. When excess of CO2 is passed, milkiness disappears due to formation of P. Identify X, Y, Z and P.  3",Ans. Na2CO3(s) + 2HCl(aq) → 2NaCl(aq) + H2O(l) + CO2(g) (X) (Y) Ca(OH)2(aq) + CO2(g) → CaCO3(s) + H2O(l) (Lime water) (White precipitate) (Z) CaCO3(s) + H2O(l) + CO2(g) → Ca(HCO3)2(aq) (Soluble in water) (P) X → Na2CO3(s) Y → NaCl(aq) Z → CaCO3(s) P → Ca(HCO3)2(aq)
5,"Q. 6. You are provided with three test tubes A, B and C which contain distilled water, acidic solution and basic solution respectively. If you are given blue litmus paper only, how will you identify the contents of each test tube ?","Ans. Put blue litmus paper in all the three test tubes. In one test tube it will turn red that is acid. Now Put red Litmus paper in other two test tubes. The one which turn blue is base and the third one is distilled water, as it turned paper neither red nor blue."
6,Q. 7. A compound ‘P’ forms the enamel of teeth. It is the hardest substance of the body. It doesn’t dissolve in water but gets corroded when the pH is lowered below 5.5. (i) Identify the compound ‘P’. (ii) How does it undergo damage due to eating of chocolate and sweets ? What should we do to prevent tooth decay ?  3,"Ans. (i) The compound ‘P’ is calcium phosphate. (ii) It undergoes damage when the bacteria present in the mouth work on the left over food particles and produce acid. To prevent tooth decay, toothpastes (basic) are used which neutralises the excess acid."
7,"Q. 8. (a) You are given two solutions A and B. The pH of solution A is 6 and pH of solution B is 8. (i) Identify the acidic and basic solution. 		(ii) Which solution has more H+ ion concentration ? Give reasons for your answer. (b) Why is HCl a stronger acid than acetic acid ? Explain. [Board Term-I Set (38), 2012] 3","Ans. (a) (i) Acidic — Solution A Basic — Solution B 		(ii) Solution A because H+ ion concentration is higher in acidic solutions. (b) When same concentration of HCl and acetic acid are taken (one molar), then these produce different amounts of H+ ion (as HCl dissociates completely). HCl gives more H+ but acetic acid gives less H+ ions (as this does not dissociate completely). "
8,"Q. 9. (a) Rahul has been stung by a honey bee and is in great pain. What could be the reason for this burning pain ? State the type of chemical compound that can be applied on the affected area to give relief to Rahul. (b) Write the name and formula of each of the following (i) an acidic salt 		(ii) a basic salt 		(iii) a neutral salt. [Board Term-I Set (49), 2012] 3","Ans. (a) (i) Bee-sting injects methanoic acid. (ii) A mild base like baking soda will give relief. 1 (b) (i) Ammonium chloride, NH4Cl (ii) Sodium carbonate, Na2CO3 (iii) Sodium chloride, NaCl. "
9,Q. 10. A substance X used as an antacid reacts with hydrochloric acid to produce a gas Y which is used in extinguishing fire. (i) Name the substance X and gas Y. (ii) Write a balanced equation of the reaction between X and hydrochloric acid.  3,Ans. (i) X – Sodium hydrogen carbonate or baking soda. Y – CO2 (ii) NaHCO3 + HCl → NaCl + H2O + CO2↑ 
10,"Q. 11. (a) A metal compound ‘X’ reacts with dil H2SO4 to produce effervescence. The gas evolved extinguishes a burning candle. If one of the compound formed is calcium sulphate, then what is ‘X’ and the gas evolved ? Also write a balanced chemical equation for the reaction which occurred. (b) (i) Name one antacid. How does it help to relieve indigestion in stomach ? 		(ii) A farmer treats the soil with quick lime or calcium carbonate. What is the nature of soil ? Why does the farmer treat the soil with quick lime ? [Board Term-I Set (42), 2012] 5","Ans. (a) A → CaCO3 (Limestone) Gas → CO2 Equation : CaCO3 + H2SO4 → CaSO4 + H2O + CO2 (b) (i) Milk of Magnesia : It is basic in nature. Stomach produces dil. HCl. When suffering from indigestion, more acid is produced, this causes irritation. Antacid neutralises some acid and then gives relief. (ii) Soil is acidic : Farmer wants to neutralise some acid and hence adds basic substances like CaO or CaCO3 to it. "
11,"Q. 12. A compound which is prepared from gypsum, has the property of hardening when mixed with right quantity of water : [Board Term-I Set (31), 2012] (i) Identify the compound and write its chemical formula. (ii) Write the chemical equation for its preparation. (iii) List any two uses of the above compound.",Ans. (i) Plaster of Paris / Calcium sulphate hemihydrate CaSO4. H2O. Heat → CaSO4. (ii) CaSO4.2H2O 373 H 2O + 1 H 2O (iii) Used as a plaster for supporting fractured bones.½ Used for making toys / statues / decorative items.½ 
12,"Q. 13. A white powder is added while baking breads and cakes to make them soft and fluffy. Write the name of the powder. Name its main ingredients. Explain the function of each ingredient. Write the chemical reaction taking place when the powder is heated during baking. [Board Term-I Set (39), 2012] 3","Ans. Baking powder. Baking soda and tartaric acid. On heating or mixing with water, sodium bicarbonate reacts with hydrogen ion from acid and releases CO2 that makes the cake soft and fluffy. Tartaric acid is used to avoid the bitter taste by reacting with Na2CO3 formed. Heat → Na2CO3 + H2O + NaHCO3 + H+ From acid CO2  ½"
