questions,answers
Which symmetry is most common in animals? Define it.?   ,"Bilateral symmetry. In bilateral type of symmetry, the body can be divided into two equal halves by a single plane only because the important body organs are paired and occur on the two sides of a central axis."
Define germinal layers.,"(i) Germinal or germ layers are primary layers of cell which differentiate in developing embryo and from which various tissues and organs of the animal body develop. (ii) A maximum of three germinal layers are found in embryo. They are ectoderm, mesoderm and endoderm. Out of these, mesoderm is the last to develop in between ectoderm and endoderm."
What is metamerism ? Differentiate between metameric and non metameric segmentation ? ,"Segmentation of external and internal body into linear sequence of segments (repetition of atleast some organ) is called metamerism. Metameric Segmentation: External segmentation correspond to internal segmentation, e.g., Earthworm. Non-metameric Segmentation : External segmentation do not correspond internal segmentation, e.g. Platyhelminthes."
What are the peculiar features that you find in parasitic platyhelminthes ?,"The main features of platyhelminthes are given below : (i) They have dorso-ventraly flattened body, hence are called flatworms. (ii) Hooks and suckers are present, which absorb nutrients from the host directly through their body surface. (iii) Flame cells are present, which helps in osmoregulation and excretion. (iv) Some members like Planaria possess high regeneration capacity. (v) Example : Tapeworm, Liver fluke etc."
What are corals and coral reefs ?,"Corals are minute cnidarians, which secrete deposits of lime and calcium carbonate. Coral reefs : In many coral species, new living corals develop over the old dead corals giving rise to coral reefs and island. The coral reefs provide a comfortable living place for a variety of animal species. They form stable marine ecosystems. "
Write short notes on: (i) Malphigian tubules (ii) Medusa (iii) Flame cells (iv) Cephalothorax,"(i) Malphigian tubules : These are excretory organs in insects and cockroach. (ii) Medusa : It is a reproductive zooid meant for sexual reproduction in Obelia. (iii) Flame cells: They are excretory organs of Fasciola and Taenia. (iv) Cephalothorax : Head and thorax fuse to form cephalothorax in some arthropods. It bears antennae, antennules, eyes, maxillipeds and legs."
Differentiate between male and female Ascaris. ,S.No. (i) (ii) (iii) (iv)  Male Ascaris 15-30 cm. long. Posterior end is curved. No vulva present. There are two pineal spicules from cloacal pore.  (v)  Pre-anal and post-anal papillae are present. (Any three)  Female Ascaris 20-40 cm. long. Posterior end is straight. vulva present. No pineal spicules.  There are no such structure. 
"Members of which phylum are known as ""the segmented worms"" ? Name the excretory units of these organisms. Write about their body symmetry and mode of respiration also.","The members of phylum Annelida are known as the segmented worms"". Their body is metamerically segmented. The excretory units of these invertebrates are coiled tubules, the nephridia. Example : Nereis, Pheretima and Hirudinaria. Body Symmetry: Segmented worms have the typical metameric segmentation. Their body consists of segments called somites or metameres and ring like grooves known as annuli. They have bilateral symmetry. Respiration : Respiration in annelids occurs by the skin. In some, gills are present."
Give important characters of Phylum Aschelminthes.,"Phylum Aschelminthes: (i) Commonly known as round worms or nematodes and covered by cuticle.  (ii) Body is bilaterally symmetrical. (iii) They are animals with elongated cylindrical and spindle-shaped body with pointed ends. (iv) The body cavity is a false coelom called pseudocoelom. (v) The alimentary canal lacks a muscle layer. (vi) Respiratory organs and blood vascular systems are absent. Example : Ascaris (Round worm), Oxyuris (Pin worm), Ancylostoma (Hook worm), Enterobius, and Rhabditis etc."
(i) Name any two phyla which have parasitic members. (ii) What is bioluminescence? Give an example. ,"(i) Two phyla which have parasitic members are: (a) Platyhelminthes: The Flatworms. (b) Achelminthes : The Round worms. (ii) Bioluminiscence is the production and emission of light by a living organisms. It is a form of chemiluminescence .e.g. Noctiluca, Gonyaulax."
(i) How important is the presence of air bladder in class Osteichthyes ? (ii) Expand ICZN. ,"(i) Class osteichthyes (Bony fishes) have a sac-like outgrowth, called air bladder, arising from the dorsal wall of the oesophagus. It is air filled organ, used to maintain balance and to swim up and down. It also enables the fish to stay at particular depth without spending energy. (ii) International Code of Zoological Nomenclature."
